,H2,CH4,C2H4,C2H2,C2H6,CO,CO2,O2,N2,TOTALHYDROCARBON
139,2.477,0.568,0.0,0.0,0.0,7.566,55.659,,,0.568
140,2.477,0.568,0.0,0.0,0.0,7.566,55.659,,,0.568
141,2.477,0.568,0.0,0.0,0.0,7.566,55.659,,,0.568
142,2.477,0.568,0.0,0.0,0.0,7.566,55.659,,,0.568
143,2.477,0.568,0.0,0.0,0.0,7.566,55.659,,,0.568
144,2.477,0.568,0.0,0.0,0.0,7.566,55.659,,,0.568
145,2.591,0.598,0.0,0.0,0.0,8.071,57.593,,,0.598
146,2.591,0.598,0.0,0.0,0.0,8.071,57.593,,,0.598
147,2.591,0.598,0.0,0.0,0.0,8.071,57.593,,,0.598
148,2.591,0.598,0.0,0.0,0.0,8.071,57.593,,,0.598
149,2.591,0.598,0.0,0.0,0.0,8.071,57.593,,,0.598
150,2.454,0.611,0.0,0.0,0.0,7.594,54.454,,,0.611
151,2.454,0.611,0.0,0.0,0.0,7.594,54.454,,,0.611
152,2.443,0.59,0.0,0.0,0.0,7.998,57.449,,,0.59
153,2.443,0.59,0.0,0.0,0.0,7.998,57.449,,,0.59
154,2.462,0.586,0.0,0.0,0.0,7.615,54.742,,,0.586
155,2.462,0.586,0.0,0.0,0.0,7.615,54.742,,,0.586
156,2.462,0.586,0.0,0.0,0.0,7.615,54.742,,,0.586
157,2.462,0.586,0.0,0.0,0.0,7.615,54.742,,,0.586
158,2.462,0.586,0.0,0.0,0.0,7.615,54.742,,,0.586
159,2.462,0.586,0.0,0.0,0.0,7.615,54.742,,,0.586
160,2.462,0.586,0.0,0.0,0.0,7.615,54.742,,,0.586
161,2.462,0.585,0.0,0.0,0.0,7.615,53.891,,,0.585
162,2.462,0.585,0.0,0.0,0.0,7.615,53.891,,,0.585
163,2.462,0.585,0.0,0.0,0.0,7.615,53.891,,,0.585
164,2.462,0.585,0.0,0.0,0.0,7.615,53.891,,,0.585
165,2.462,0.585,0.0,0.0,0.0,7.615,53.891,,,0.585
166,2.462,0.585,0.0,0.0,0.0,7.615,53.891,,,0.585
167,2.462,0.585,0.0,0.0,0.0,7.615,53.891,,,0.585
168,2.462,0.585,0.0,0.0,0.0,7.615,53.891,,,0.585
169,2.462,0.585,0.0,0.0,0.0,7.615,53.891,,,0.585
170,2.462,0.585,0.0,0.0,0.0,7.615,53.891,,,0.585
171,2.462,0.585,0.0,0.0,0.0,7.615,53.891,,,0.585
172,2.462,0.585,0.0,0.0,0.0,7.615,53.891,,,0.585
173,2.462,0.585,0.0,0.0,0.0,7.615,53.891,,,0.585
174,2.462,0.585,0.0,0.0,0.0,7.615,53.891,,,0.585
175,2.462,0.585,0.0,0.0,0.0,7.615,53.891,,,0.585
176,2.579,0.581,0.0,0.0,0.0,8.015,53.94,,,0.581
177,2.579,0.581,0.0,0.0,0.0,8.015,53.94,,,0.581
178,2.579,0.581,0.0,0.0,0.0,8.015,53.94,,,0.581
179,2.579,0.581,0.0,0.0,0.0,8.015,53.94,,,0.581
180,2.579,0.581,0.0,0.0,0.0,8.015,53.94,,,0.581
181,2.579,0.581,0.0,0.0,0.0,8.015,53.94,,,0.581
182,2.579,0.581,0.0,0.0,0.0,8.015,53.94,,,0.581
183,2.579,0.581,0.0,0.0,0.0,8.015,53.94,,,0.581
184,2.579,0.581,0.0,0.0,0.0,8.015,53.94,,,0.581
185,2.454,0.569,0.0,0.0,0.0,7.632,54.499,,,0.569
186,2.454,0.569,0.0,0.0,0.0,7.632,54.499,,,0.569
187,2.454,0.569,0.0,0.0,0.0,7.632,54.499,,,0.569
188,2.454,0.569,0.0,0.0,0.0,7.632,54.499,,,0.569
189,2.454,0.569,0.0,0.0,0.0,7.632,54.499,,,0.569
190,2.454,0.569,0.0,0.0,0.0,7.632,54.499,,,0.569
191,2.454,0.569,0.0,0.0,0.0,7.632,54.499,,,0.569
192,2.454,0.569,0.0,0.0,0.0,7.632,54.499,,,0.569
193,2.454,0.569,0.0,0.0,0.0,7.632,54.499,,,0.569
194,2.454,0.569,0.0,0.0,0.0,7.632,54.499,,,0.569
195,2.454,0.569,0.0,0.0,0.0,7.632,54.499,,,0.569
196,2.454,0.569,0.0,0.0,0.0,7.632,54.499,,,0.569
197,2.454,0.569,0.0,0.0,0.0,7.632,54.499,,,0.569
198,2.454,0.569,0.0,0.0,0.0,7.632,54.499,,,0.569
199,2.454,0.569,0.0,0.0,0.0,7.632,54.499,,,0.569
200,2.583,0.59,0.0,0.0,0.0,8.018,56.085,,,0.59
201,2.583,0.59,0.0,0.0,0.0,8.018,56.085,,,0.59
202,2.583,0.59,0.0,0.0,0.0,8.018,56.085,,,0.59
203,2.583,0.59,0.0,0.0,0.0,8.018,56.085,,,0.59
204,2.583,0.59,0.0,0.0,0.0,8.018,56.085,,,0.59
205,2.583,0.59,0.0,0.0,0.0,8.018,56.085,,,0.59
206,2.583,0.59,0.0,0.0,0.0,8.018,56.085,,,0.59
207,2.583,0.59,0.0,0.0,0.0,8.018,56.085,,,0.59
208,2.583,0.59,0.0,0.0,0.0,8.018,56.085,,,0.59
209,2.46,0.604,0.0,0.0,0.0,7.634,56.318,,,0.604
210,2.46,0.604,0.0,0.0,0.0,7.634,56.318,,,0.604
211,2.46,0.604,0.0,0.0,0.0,7.634,56.318,,,0.604
212,2.46,0.604,0.0,0.0,0.0,7.634,56.318,,,0.604
213,2.46,0.604,0.0,0.0,0.0,7.634,56.318,,,0.604
214,2.46,0.604,0.0,0.0,0.0,7.634,56.318,,,0.604
215,2.46,0.604,0.0,0.0,0.0,7.634,56.318,,,0.604
216,2.46,0.604,0.0,0.0,0.0,7.634,56.318,,,0.604
217,2.46,0.604,0.0,0.0,0.0,7.634,56.318,,,0.604
218,2.46,0.604,0.0,0.0,0.0,7.634,56.318,,,0.604
219,2.46,0.604,0.0,0.0,0.0,7.634,56.318,,,0.604
220,2.46,0.604,0.0,0.0,0.0,7.634,56.318,,,0.604
221,2.46,0.604,0.0,0.0,0.0,7.634,56.318,,,0.604
222,2.46,0.604,0.0,0.0,0.0,7.634,56.318,,,0.604
223,2.46,0.604,0.0,0.0,0.0,7.634,56.318,,,0.604
224,2.359,0.574,0.0,0.0,0.0,7.874,57.576,,,0.574
225,2.359,0.574,0.0,0.0,0.0,7.874,57.576,,,0.574
226,2.359,0.574,0.0,0.0,0.0,7.874,57.576,,,0.574
227,2.359,0.574,0.0,0.0,0.0,7.874,57.576,,,0.574
228,2.359,0.574,0.0,0.0,0.0,7.874,57.576,,,0.574
229,2.359,0.574,0.0,0.0,0.0,7.874,57.576,,,0.574
230,2.359,0.574,0.0,0.0,0.0,7.874,57.576,,,0.574
231,2.359,0.574,0.0,0.0,0.0,7.874,57.576,,,0.574
232,2.359,0.574,0.0,0.0,0.0,7.874,57.576,,,0.574
233,2.429,0.608,0.0,0.0,0.0,7.815,57.477,,,0.608
234,2.429,0.608,0.0,0.0,0.0,7.815,57.477,,,0.608
235,2.429,0.608,0.0,0.0,0.0,7.815,57.477,,,0.608
236,2.429,0.608,0.0,0.0,0.0,7.815,57.477,,,0.608
237,2.429,0.608,0.0,0.0,0.0,7.815,57.477,,,0.608
238,2.429,0.608,0.0,0.0,0.0,7.815,57.477,,,0.608
239,2.429,0.608,0.0,0.0,0.0,7.815,57.477,,,0.608
240,2.429,0.608,0.0,0.0,0.0,7.815,57.477,,,0.608
241,2.429,0.608,0.0,0.0,0.0,7.815,57.477,,,0.608
242,2.429,0.608,0.0,0.0,0.0,7.815,57.477,,,0.608
243,2.429,0.608,0.0,0.0,0.0,7.815,57.477,,,0.608
244,2.429,0.608,0.0,0.0,0.0,7.815,57.477,,,0.608
245,2.429,0.608,0.0,0.0,0.0,7.815,57.477,,,0.608
246,2.429,0.608,0.0,0.0,0.0,7.815,57.477,,,0.608
247,2.429,0.608,0.0,0.0,0.0,7.815,57.477,,,0.608
248,2.382,0.613,0.0,0.0,0.0,7.768,55.282,,,0.613
249,2.382,0.613,0.0,0.0,0.0,7.768,55.282,,,0.613
250,2.382,0.613,0.0,0.0,0.0,7.768,55.282,,,0.613
251,2.382,0.613,0.0,0.0,0.0,7.768,55.282,,,0.613
252,2.36,0.615,0.0,0.0,0.0,7.665,57.975,,,0.615
253,2.36,0.615,0.0,0.0,0.0,7.665,57.975,,,0.615
254,2.36,0.615,0.0,0.0,0.0,7.665,57.975,,,0.615
255,2.36,0.615,0.0,0.0,0.0,7.665,57.975,,,0.615
256,2.36,0.615,0.0,0.0,0.0,7.665,57.975,,,0.615
257,2.599,0.641,0.0,0.0,0.0,8.137,54.31,,,0.641
258,2.599,0.641,0.0,0.0,0.0,8.137,54.31,,,0.641
259,2.599,0.641,0.0,0.0,0.0,8.137,54.31,,,0.641
260,2.599,0.641,0.0,0.0,0.0,8.137,54.31,,,0.641
261,2.599,0.641,0.0,0.0,0.0,8.137,54.31,,,0.641
262,2.599,0.641,0.0,0.0,0.0,8.137,54.31,,,0.641
263,2.599,0.641,0.0,0.0,0.0,8.137,54.31,,,0.641
264,2.599,0.641,0.0,0.0,0.0,8.137,54.31,,,0.641
265,2.599,0.641,0.0,0.0,0.0,8.137,54.31,,,0.641
266,2.599,0.641,0.0,0.0,0.0,8.137,54.31,,,0.641
267,2.599,0.641,0.0,0.0,0.0,8.137,54.31,,,0.641
268,2.599,0.641,0.0,0.0,0.0,8.137,54.31,,,0.641
269,2.599,0.641,0.0,0.0,0.0,8.137,54.31,,,0.641
270,2.599,0.641,0.0,0.0,0.0,8.137,54.31,,,0.641
271,2.524,0.652,0.0,0.0,0.0,8.096,57.427,,,0.652
272,2.524,0.652,0.0,0.0,0.0,8.096,57.427,,,0.652
273,2.524,0.652,0.0,0.0,0.0,8.096,57.427,,,0.652
274,2.524,0.652,0.0,0.0,0.0,8.096,57.427,,,0.652
275,2.524,0.652,0.0,0.0,0.0,8.096,57.427,,,0.652
276,2.524,0.652,0.0,0.0,0.0,8.096,57.427,,,0.652
277,2.524,0.652,0.0,0.0,0.0,8.096,57.427,,,0.652
278,2.524,0.652,0.0,0.0,0.0,8.096,57.427,,,0.652
279,2.524,0.652,0.0,0.0,0.0,8.096,57.427,,,0.652
280,2.439,0.649,0.0,0.0,0.0,7.725,54.944,,,0.649
281,2.439,0.649,0.0,0.0,0.0,7.725,54.944,,,0.649
282,2.439,0.649,0.0,0.0,0.0,7.725,54.944,,,0.649
283,2.439,0.649,0.0,0.0,0.0,7.725,54.944,,,0.649
284,2.439,0.649,0.0,0.0,0.0,7.725,54.944,,,0.649
285,2.439,0.649,0.0,0.0,0.0,7.725,54.944,,,0.649
286,2.439,0.649,0.0,0.0,0.0,7.725,54.944,,,0.649
287,2.439,0.649,0.0,0.0,0.0,7.725,54.944,,,0.649
288,2.439,0.649,0.0,0.0,0.0,7.725,54.944,,,0.649
289,2.439,0.649,0.0,0.0,0.0,7.725,54.944,,,0.649
290,2.439,0.649,0.0,0.0,0.0,7.725,54.944,,,0.649
291,2.439,0.649,0.0,0.0,0.0,7.725,54.944,,,0.649
292,2.439,0.649,0.0,0.0,0.0,7.725,54.944,,,0.649
293,2.439,0.649,0.0,0.0,0.0,7.725,54.944,,,0.649
294,2.439,0.649,0.0,0.0,0.0,7.725,54.944,,,0.649
295,2.525,0.657,0.0,0.0,0.0,8.428,56.984,,,0.657
296,2.525,0.657,0.0,0.0,0.0,8.428,56.984,,,0.657
297,2.525,0.657,0.0,0.0,0.0,8.428,56.984,,,0.657
298,2.525,0.657,0.0,0.0,0.0,8.428,56.984,,,0.657
299,2.525,0.657,0.0,0.0,0.0,8.428,56.984,,,0.657
300,2.525,0.657,0.0,0.0,0.0,8.428,56.984,,,0.657
301,2.525,0.657,0.0,0.0,0.0,8.428,56.984,,,0.657
302,2.525,0.657,0.0,0.0,0.0,8.428,56.984,,,0.657
303,2.525,0.657,0.0,0.0,0.0,8.428,56.984,,,0.657
304,2.58,0.686,0.0,0.0,0.0,8.239,54.604,,,0.686
305,2.58,0.686,0.0,0.0,0.0,8.239,54.604,,,0.686
306,2.58,0.686,0.0,0.0,0.0,8.239,54.604,,,0.686
307,2.58,0.686,0.0,0.0,0.0,8.239,54.604,,,0.686
308,2.58,0.686,0.0,0.0,0.0,8.239,54.604,,,0.686
309,2.58,0.686,0.0,0.0,0.0,8.239,54.604,,,0.686
310,2.58,0.686,0.0,0.0,0.0,8.239,54.604,,,0.686
311,2.58,0.686,0.0,0.0,0.0,8.239,54.604,,,0.686
312,2.58,0.686,0.0,0.0,0.0,8.239,54.604,,,0.686
313,2.58,0.686,0.0,0.0,0.0,8.239,54.604,,,0.686
314,2.58,0.686,0.0,0.0,0.0,8.239,54.604,,,0.686
315,2.58,0.686,0.0,0.0,0.0,8.239,54.604,,,0.686
316,2.58,0.686,0.0,0.0,0.0,8.239,54.604,,,0.686
317,2.58,0.686,0.0,0.0,0.0,8.239,54.604,,,0.686
318,2.58,0.686,0.0,0.0,0.0,8.239,54.604,,,0.686
319,2.573,0.692,0.0,0.0,0.0,7.932,54.703,,,0.692
320,2.573,0.692,0.0,0.0,0.0,7.932,54.703,,,0.692
321,2.573,0.692,0.0,0.0,0.0,7.932,54.703,,,0.692
322,2.573,0.692,0.0,0.0,0.0,7.932,54.703,,,0.692
323,2.573,0.692,0.0,0.0,0.0,7.932,54.703,,,0.692
324,2.573,0.692,0.0,0.0,0.0,7.932,54.703,,,0.692
325,2.573,0.692,0.0,0.0,0.0,7.932,54.703,,,0.692
326,2.573,0.692,0.0,0.0,0.0,7.932,54.703,,,0.692
327,2.573,0.692,0.0,0.0,0.0,7.932,54.703,,,0.692
328,2.452,0.7,0.0,0.0,0.0,7.933,56.165,,,0.7
329,2.452,0.7,0.0,0.0,0.0,7.933,56.165,,,0.7
330,2.452,0.7,0.0,0.0,0.0,7.933,56.165,,,0.7
331,2.452,0.7,0.0,0.0,0.0,7.933,56.165,,,0.7
332,2.452,0.7,0.0,0.0,0.0,7.933,56.165,,,0.7
333,2.452,0.7,0.0,0.0,0.0,7.933,56.165,,,0.7
334,2.452,0.7,0.0,0.0,0.0,7.933,56.165,,,0.7
335,2.452,0.7,0.0,0.0,0.0,7.933,56.165,,,0.7
336,2.452,0.7,0.0,0.0,0.0,7.933,56.165,,,0.7
337,2.452,0.7,0.0,0.0,0.0,7.933,56.165,,,0.7
338,2.452,0.7,0.0,0.0,0.0,7.933,56.165,,,0.7
339,2.452,0.7,0.0,0.0,0.0,7.933,56.165,,,0.7
340,2.452,0.7,0.0,0.0,0.0,7.933,56.165,,,0.7
341,2.452,0.7,0.0,0.0,0.0,7.933,56.165,,,0.7
342,2.452,0.7,0.0,0.0,0.0,7.933,56.165,,,0.7
343,2.553,0.695,0.0,0.0,0.0,7.727,57.341,,,0.695
344,2.553,0.649,0.0,0.0,0.0,7.532,54.654,,,0.649
345,2.504,0.662,0.0,0.0,0.0,7.652,53.964,,,0.662
346,2.504,0.662,0.0,0.0,0.0,7.652,53.964,,,0.662
347,2.504,0.662,0.0,0.0,0.0,7.652,53.964,,,0.662
348,2.504,0.662,0.0,0.0,0.0,7.652,53.964,,,0.662
349,2.504,0.662,0.0,0.0,0.0,7.652,53.964,,,0.662
350,2.504,0.662,0.0,0.0,0.0,7.652,53.964,,,0.662
351,2.504,0.662,0.0,0.0,0.0,7.652,53.964,,,0.662
352,2.504,0.662,0.0,0.0,0.0,7.652,53.964,,,0.662
353,2.504,0.662,0.0,0.0,0.0,7.652,53.964,,,0.662
354,2.367,0.69,0.0,0.0,0.0,7.915,54.44,,,0.69
355,2.367,0.69,0.0,0.0,0.0,7.915,54.44,,,0.69
356,2.367,0.69,0.0,0.0,0.0,7.915,54.44,,,0.69
357,2.367,0.69,0.0,0.0,0.0,7.915,54.44,,,0.69
358,2.367,0.69,0.0,0.0,0.0,7.915,54.44,,,0.69
359,2.367,0.69,0.0,0.0,0.0,7.915,54.44,,,0.69
360,2.367,0.69,0.0,0.0,0.0,7.915,54.44,,,0.69
361,2.367,0.69,0.0,0.0,0.0,7.915,54.44,,,0.69
362,2.367,0.69,0.0,0.0,0.0,7.915,54.44,,,0.69
363,2.367,0.69,0.0,0.0,0.0,7.915,54.44,,,0.69
364,2.367,0.69,0.0,0.0,0.0,7.915,54.44,,,0.69
365,2.367,0.69,0.0,0.0,0.0,7.915,54.44,,,0.69
366,2.367,0.69,0.0,0.0,0.0,7.915,54.44,,,0.69
367,2.367,0.69,0.0,0.0,0.0,7.915,54.44,,,0.69
368,2.367,0.69,0.0,0.0,0.0,7.915,54.44,,,0.69
369,2.515,0.688,0.0,0.0,0.0,7.928,53.812,,,0.688
370,2.515,0.688,0.0,0.0,0.0,7.928,53.812,,,0.688
371,2.515,0.688,0.0,0.0,0.0,7.928,53.812,,,0.688
372,2.515,0.688,0.0,0.0,0.0,7.928,53.812,,,0.688
373,2.515,0.688,0.0,0.0,0.0,7.928,53.812,,,0.688
374,2.515,0.688,0.0,0.0,0.0,7.928,53.812,,,0.688
375,2.515,0.688,0.0,0.0,0.0,7.928,53.812,,,0.688
376,2.515,0.688,0.0,0.0,0.0,7.928,53.812,,,0.688
377,2.515,0.688,0.0,0.0,0.0,7.928,53.812,,,0.688
378,2.412,0.694,0.0,0.0,0.0,7.549,52.665,,,0.694
379,2.412,0.694,0.0,0.0,0.0,7.549,52.665,,,0.694
380,2.412,0.694,0.0,0.0,0.0,7.549,52.665,,,0.694
381,2.412,0.694,0.0,0.0,0.0,7.549,52.665,,,0.694
382,2.412,0.694,0.0,0.0,0.0,7.549,52.665,,,0.694
383,2.412,0.694,0.0,0.0,0.0,7.549,52.665,,,0.694
384,2.412,0.694,0.0,0.0,0.0,7.549,52.665,,,0.694
385,2.412,0.694,0.0,0.0,0.0,7.549,52.665,,,0.694
