,H2,CH4,C2H4,C2H2,C2H6,CO,CO2,O2,N2,TOTALHYDROCARBON
380,0.976,0.8,0.0,0.0,0.0,3.178,60.351,,,0.8
381,0.976,0.8,0.0,0.0,0.0,3.178,60.351,,,0.8
382,0.976,0.8,0.0,0.0,0.0,3.178,60.351,,,0.8
383,0.976,0.8,0.0,0.0,0.0,3.178,60.351,,,0.8
384,0.976,0.8,0.0,0.0,0.0,3.178,60.351,,,0.8
385,0.976,0.8,0.0,0.0,0.0,3.178,60.351,,,0.8
386,0.976,0.8,0.0,0.0,0.0,3.178,60.351,,,0.8
387,0.976,0.8,0.0,0.0,0.0,3.178,60.351,,,0.8
388,0.976,0.8,0.0,0.0,0.0,3.178,60.351,,,0.8
389,0.976,0.8,0.0,0.0,0.0,3.178,60.351,,,0.8
390,0.976,0.8,0.0,0.0,0.0,3.178,60.351,,,0.8
391,0.966,0.822,0.0,0.0,0.0,3.107,59.924,,,0.822
392,0.966,0.822,0.0,0.0,0.0,3.107,59.924,,,0.822
393,0.966,0.822,0.0,0.0,0.0,3.107,59.924,,,0.822
394,0.966,0.822,0.0,0.0,0.0,3.107,59.924,,,0.822
395,0.966,0.822,0.0,0.0,0.0,3.107,59.924,,,0.822
396,0.966,0.822,0.0,0.0,0.0,3.107,59.924,,,0.822
397,0.966,0.822,0.0,0.0,0.0,3.107,59.924,,,0.822
398,0.966,0.822,0.0,0.0,0.0,3.107,59.924,,,0.822
399,0.966,0.822,0.0,0.0,0.0,3.107,59.924,,,0.822
400,0.966,0.822,0.0,0.0,0.0,3.107,59.924,,,0.822
401,0.966,0.822,0.0,0.0,0.0,3.107,59.924,,,0.822
402,0.962,0.822,0.0,0.0,0.0,3.256,64.034,,,0.822
403,0.962,0.822,0.0,0.0,0.0,3.256,64.034,,,0.822
404,0.962,0.822,0.0,0.0,0.0,3.256,64.034,,,0.822
405,0.962,0.822,0.0,0.0,0.0,3.256,64.034,,,0.822
406,0.962,0.822,0.0,0.0,0.0,3.256,64.034,,,0.822
407,0.962,0.822,0.0,0.0,0.0,3.256,64.034,,,0.822
408,0.962,0.822,0.0,0.0,0.0,3.256,64.034,,,0.822
409,0.962,0.822,0.0,0.0,0.0,3.256,64.034,,,0.822
410,0.962,0.822,0.0,0.0,0.0,3.256,64.034,,,0.822
411,0.962,0.822,0.0,0.0,0.0,3.256,64.034,,,0.822
412,0.962,0.822,0.0,0.0,0.0,3.256,64.034,,,0.822
413,0.962,0.822,0.0,0.0,0.0,3.256,64.034,,,0.822
414,0.962,0.822,0.0,0.0,0.0,3.256,64.034,,,0.822
415,0.956,0.822,0.0,0.0,0.0,3.105,59.988,,,0.822
416,0.956,0.822,0.0,0.0,0.0,3.105,59.988,,,0.822
417,0.956,0.822,0.0,0.0,0.0,3.105,59.988,,,0.822
418,0.956,0.822,0.0,0.0,0.0,3.105,59.988,,,0.822
419,0.956,0.822,0.0,0.0,0.0,3.105,59.988,,,0.822
420,0.956,0.822,0.0,0.0,0.0,3.105,59.988,,,0.822
421,0.956,0.822,0.0,0.0,0.0,3.105,59.988,,,0.822
422,0.956,0.822,0.0,0.0,0.0,3.105,59.988,,,0.822
423,0.956,0.822,0.0,0.0,0.0,3.105,59.988,,,0.822
424,0.956,0.822,0.0,0.0,0.0,3.105,59.988,,,0.822
425,0.956,0.822,0.0,0.0,0.0,3.105,59.988,,,0.822
426,0.96,0.777,0.0,0.0,0.0,3.105,64.096,,,0.777
427,0.96,0.777,0.0,0.0,0.0,3.105,64.096,,,0.777
428,0.96,0.777,0.0,0.0,0.0,3.105,64.096,,,0.777
429,0.96,0.777,0.0,0.0,0.0,3.105,64.096,,,0.777
430,0.96,0.777,0.0,0.0,0.0,3.105,64.096,,,0.777
431,0.917,0.83,0.0,0.0,0.0,3.065,60.72,,,0.83
432,0.917,0.83,0.0,0.0,0.0,3.065,60.72,,,0.83
433,0.917,0.83,0.0,0.0,0.0,3.065,60.72,,,0.83
434,0.917,0.83,0.0,0.0,0.0,3.065,60.72,,,0.83
435,0.917,0.83,0.0,0.0,0.0,3.065,60.72,,,0.83
436,0.917,0.83,0.0,0.0,0.0,3.065,60.72,,,0.83
437,0.917,0.83,0.0,0.0,0.0,3.065,60.72,,,0.83
438,0.917,0.83,0.0,0.0,0.0,3.065,60.72,,,0.83
439,0.917,0.832,0.0,0.0,0.0,3.092,64.208,,,0.832
440,0.917,0.832,0.0,0.0,0.0,3.092,64.208,,,0.832
441,0.917,0.832,0.0,0.0,0.0,3.092,64.208,,,0.832
442,0.917,0.832,0.0,0.0,0.0,3.092,64.208,,,0.832
443,0.917,0.832,0.0,0.0,0.0,3.092,64.208,,,0.832
444,0.917,0.832,0.0,0.0,0.0,3.092,64.208,,,0.832
445,0.917,0.832,0.0,0.0,0.0,3.092,64.208,,,0.832
446,0.917,0.832,0.0,0.0,0.0,3.092,64.208,,,0.832
447,0.917,0.832,0.0,0.0,0.0,3.092,64.208,,,0.832
448,0.917,0.832,0.0,0.0,0.0,3.092,64.208,,,0.832
449,0.917,0.832,0.0,0.0,0.0,3.092,64.208,,,0.832
450,0.917,0.832,0.0,0.0,0.0,3.092,64.208,,,0.832
451,0.917,0.832,0.0,0.0,0.0,3.092,64.208,,,0.832
452,0.916,0.779,0.0,0.0,0.0,3.188,60.123,,,0.779
453,0.916,0.779,0.0,0.0,0.0,3.188,60.123,,,0.779
454,0.916,0.779,0.0,0.0,0.0,3.188,60.123,,,0.779
455,0.916,0.779,0.0,0.0,0.0,3.188,60.123,,,0.779
456,0.916,0.779,0.0,0.0,0.0,3.188,60.123,,,0.779
457,0.916,0.779,0.0,0.0,0.0,3.188,60.123,,,0.779
458,0.916,0.779,0.0,0.0,0.0,3.188,60.123,,,0.779
459,0.916,0.779,0.0,0.0,0.0,3.188,60.123,,,0.779
460,0.916,0.779,0.0,0.0,0.0,3.188,60.123,,,0.779
461,0.916,0.779,0.0,0.0,0.0,3.188,60.123,,,0.779
462,0.916,0.779,0.0,0.0,0.0,3.188,60.123,,,0.779
463,0.904,0.779,0.0,0.0,0.0,3.048,64.342,,,0.779
464,0.904,0.779,0.0,0.0,0.0,3.048,64.342,,,0.779
465,0.904,0.779,0.0,0.0,0.0,3.048,64.342,,,0.779
466,0.904,0.779,0.0,0.0,0.0,3.048,64.342,,,0.779
467,0.904,0.779,0.0,0.0,0.0,3.048,64.342,,,0.779
468,0.904,0.779,0.0,0.0,0.0,3.048,64.342,,,0.779
469,0.904,0.779,0.0,0.0,0.0,3.048,64.342,,,0.779
470,0.904,0.779,0.0,0.0,0.0,3.048,64.342,,,0.779
471,0.904,0.779,0.0,0.0,0.0,3.048,64.342,,,0.779
472,0.904,0.779,0.0,0.0,0.0,3.048,64.342,,,0.779
473,0.904,0.779,0.0,0.0,0.0,3.048,64.342,,,0.779
474,0.904,0.779,0.0,0.0,0.0,3.048,64.342,,,0.779
475,0.904,0.779,0.0,0.0,0.0,3.048,64.342,,,0.779
476,0.941,0.834,0.0,0.0,0.0,3.203,60.253,,,0.834
477,0.941,0.834,0.0,0.0,0.0,3.203,60.253,,,0.834
478,0.941,0.834,0.0,0.0,0.0,3.203,60.253,,,0.834
479,0.941,0.834,0.0,0.0,0.0,3.203,60.253,,,0.834
480,0.941,0.834,0.0,0.0,0.0,3.203,60.253,,,0.834
481,0.941,0.834,0.0,0.0,0.0,3.203,60.253,,,0.834
482,0.941,0.834,0.0,0.0,0.0,3.203,60.253,,,0.834
483,0.941,0.834,0.0,0.0,0.0,3.203,60.253,,,0.834
484,0.941,0.834,0.0,0.0,0.0,3.203,60.253,,,0.834
485,0.941,0.834,0.0,0.0,0.0,3.203,60.253,,,0.834
486,0.941,0.834,0.0,0.0,0.0,3.203,60.253,,,0.834
487,0.851,0.825,0.0,0.0,0.0,3.052,64.373,,,0.825
488,0.851,0.825,0.0,0.0,0.0,3.052,64.373,,,0.825
489,0.851,0.825,0.0,0.0,0.0,3.052,64.373,,,0.825
490,0.851,0.825,0.0,0.0,0.0,3.052,64.373,,,0.825
491,0.851,0.825,0.0,0.0,0.0,3.052,64.373,,,0.825
492,0.851,0.825,0.0,0.0,0.0,3.052,64.373,,,0.825
493,0.851,0.825,0.0,0.0,0.0,3.052,64.373,,,0.825
494,0.851,0.825,0.0,0.0,0.0,3.052,64.373,,,0.825
495,0.851,0.825,0.0,0.0,0.0,3.052,64.373,,,0.825
496,0.851,0.825,0.0,0.0,0.0,3.052,64.373,,,0.825
497,0.851,0.825,0.0,0.0,0.0,3.052,64.373,,,0.825
498,0.851,0.825,0.0,0.0,0.0,3.052,64.373,,,0.825
499,0.851,0.825,0.0,0.0,0.0,3.052,64.373,,,0.825
500,1.453,0.659,0.0,0.0,0.0,4.165,59.965,,,0.659
501,1.453,0.659,0.0,0.0,0.0,4.165,59.965,,,0.659
502,1.453,0.659,0.0,0.0,0.0,4.165,59.965,,,0.659
503,1.453,0.659,0.0,0.0,0.0,4.165,59.965,,,0.659
504,1.453,0.659,0.0,0.0,0.0,4.165,59.965,,,0.659
505,1.453,0.659,0.0,0.0,0.0,4.165,59.965,,,0.659
506,1.453,0.659,0.0,0.0,0.0,4.165,59.965,,,0.659
507,1.453,0.659,0.0,0.0,0.0,4.165,59.965,,,0.659
508,1.453,0.659,0.0,0.0,0.0,4.165,59.965,,,0.659
509,1.453,0.659,0.0,0.0,0.0,4.165,59.965,,,0.659
510,1.453,0.659,0.0,0.0,0.0,4.165,59.965,,,0.659
511,1.521,0.689,0.0,0.0,0.0,4.359,56.415,,,0.689
512,1.521,0.689,0.0,0.0,0.0,4.359,56.415,,,0.689
513,1.521,0.689,0.0,0.0,0.0,4.359,56.415,,,0.689
514,1.521,0.689,0.0,0.0,0.0,4.359,56.415,,,0.689
515,1.521,0.689,0.0,0.0,0.0,4.359,56.415,,,0.689
516,1.521,0.689,0.0,0.0,0.0,4.359,56.415,,,0.689
517,1.521,0.689,0.0,0.0,0.0,4.359,56.415,,,0.689
518,1.521,0.689,0.0,0.0,0.0,4.359,56.415,,,0.689
519,1.521,0.689,0.0,0.0,0.0,4.359,56.415,,,0.689
520,1.521,0.689,0.0,0.0,0.0,4.359,56.415,,,0.689
521,1.521,0.689,0.0,0.0,0.0,4.359,56.415,,,0.689
522,1.521,0.689,0.0,0.0,0.0,4.359,56.415,,,0.689
523,1.521,0.689,0.0,0.0,0.0,4.359,56.415,,,0.689
524,1.528,0.693,0.0,0.0,0.0,4.159,56.181,,,0.693
525,1.528,0.693,0.0,0.0,0.0,4.159,56.181,,,0.693
526,1.528,0.693,0.0,0.0,0.0,4.159,56.181,,,0.693
527,1.528,0.693,0.0,0.0,0.0,4.159,56.181,,,0.693
528,1.528,0.693,0.0,0.0,0.0,4.159,56.181,,,0.693
529,1.528,0.693,0.0,0.0,0.0,4.159,56.181,,,0.693
530,1.528,0.693,0.0,0.0,0.0,4.159,56.181,,,0.693
531,1.528,0.693,0.0,0.0,0.0,4.159,56.181,,,0.693
532,1.528,0.693,0.0,0.0,0.0,4.159,56.181,,,0.693
533,1.528,0.693,0.0,0.0,0.0,4.159,56.181,,,0.693
534,1.528,0.693,0.0,0.0,0.0,4.159,56.181,,,0.693
535,1.53,0.694,0.0,0.0,0.0,4.374,55.037,,,0.694
536,1.53,0.694,0.0,0.0,0.0,4.374,55.037,,,0.694
537,1.53,0.694,0.0,0.0,0.0,4.374,55.037,,,0.694
538,1.53,0.694,0.0,0.0,0.0,4.374,55.037,,,0.694
539,1.53,0.694,0.0,0.0,0.0,4.374,55.037,,,0.694
540,1.53,0.694,0.0,0.0,0.0,4.374,55.037,,,0.694
541,1.53,0.694,0.0,0.0,0.0,4.374,55.037,,,0.694
542,1.53,0.694,0.0,0.0,0.0,4.374,55.037,,,0.694
543,1.53,0.694,0.0,0.0,0.0,4.374,55.037,,,0.694
544,1.53,0.694,0.0,0.0,0.0,4.374,55.037,,,0.694
545,1.53,0.694,0.0,0.0,0.0,4.374,55.037,,,0.694
546,1.53,0.694,0.0,0.0,0.0,4.374,55.037,,,0.694
547,1.53,0.694,0.0,0.0,0.0,4.374,55.037,,,0.694
548,1.456,0.66,0.0,0.0,0.0,4.379,54.507,,,0.66
549,1.456,0.66,0.0,0.0,0.0,4.379,54.507,,,0.66
550,1.456,0.66,0.0,0.0,0.0,4.379,54.507,,,0.66
551,1.456,0.66,0.0,0.0,0.0,4.379,54.507,,,0.66
552,1.456,0.66,0.0,0.0,0.0,4.379,54.507,,,0.66
553,1.456,0.66,0.0,0.0,0.0,4.379,54.507,,,0.66
554,1.456,0.66,0.0,0.0,0.0,4.379,54.507,,,0.66
555,1.456,0.66,0.0,0.0,0.0,4.379,54.507,,,0.66
556,1.456,0.66,0.0,0.0,0.0,4.379,54.507,,,0.66
557,1.456,0.66,0.0,0.0,0.0,4.379,54.507,,,0.66
558,1.456,0.66,0.0,0.0,0.0,4.379,54.507,,,0.66
559,1.439,0.652,0.0,0.0,0.0,4.168,57.853,,,0.652
560,1.439,0.652,0.0,0.0,0.0,4.168,57.853,,,0.652
561,1.439,0.652,0.0,0.0,0.0,4.168,57.853,,,0.652
562,1.439,0.652,0.0,0.0,0.0,4.168,57.853,,,0.652
563,1.439,0.652,0.0,0.0,0.0,4.168,57.853,,,0.652
564,1.439,0.652,0.0,0.0,0.0,4.168,57.853,,,0.652
565,1.439,0.652,0.0,0.0,0.0,4.168,57.853,,,0.652
566,1.439,0.652,0.0,0.0,0.0,4.168,57.853,,,0.652
567,1.439,0.652,0.0,0.0,0.0,4.168,57.853,,,0.652
568,1.439,0.652,0.0,0.0,0.0,4.168,57.853,,,0.652
569,1.439,0.652,0.0,0.0,0.0,4.168,57.853,,,0.652
570,1.439,0.652,0.0,0.0,0.0,4.168,57.853,,,0.652
571,1.439,0.652,0.0,0.0,0.0,4.168,57.853,,,0.652
572,1.452,0.658,0.0,0.0,0.0,4.169,58.22,,,0.658
573,1.452,0.658,0.0,0.0,0.0,4.169,58.22,,,0.658
574,1.452,0.658,0.0,0.0,0.0,4.169,58.22,,,0.658
575,1.452,0.658,0.0,0.0,0.0,4.169,58.22,,,0.658
576,1.452,0.658,0.0,0.0,0.0,4.169,58.22,,,0.658
577,1.452,0.658,0.0,0.0,0.0,4.169,58.22,,,0.658
578,1.452,0.658,0.0,0.0,0.0,4.169,58.22,,,0.658
579,1.452,0.658,0.0,0.0,0.0,4.169,58.22,,,0.658
580,1.452,0.658,0.0,0.0,0.0,4.169,58.22,,,0.658
581,1.452,0.658,0.0,0.0,0.0,4.169,58.22,,,0.658
582,1.452,0.658,0.0,0.0,0.0,4.169,58.22,,,0.658
583,1.436,0.651,0.0,0.0,0.0,4.387,54.547,,,0.651
584,1.436,0.651,0.0,0.0,0.0,4.387,54.547,,,0.651
585,1.436,0.651,0.0,0.0,0.0,4.387,54.547,,,0.651
586,1.436,0.651,0.0,0.0,0.0,4.387,54.547,,,0.651
587,1.436,0.651,0.0,0.0,0.0,4.387,54.547,,,0.651
588,1.436,0.651,0.0,0.0,0.0,4.387,54.547,,,0.651
589,1.436,0.651,0.0,0.0,0.0,4.387,54.547,,,0.651
590,1.436,0.651,0.0,0.0,0.0,4.387,54.547,,,0.651
591,1.436,0.651,0.0,0.0,0.0,4.387,54.547,,,0.651
592,1.436,0.651,0.0,0.0,0.0,4.387,54.547,,,0.651
593,1.436,0.651,0.0,0.0,0.0,4.387,54.547,,,0.651
594,1.436,0.651,0.0,0.0,0.0,4.387,54.547,,,0.651
595,1.436,0.651,0.0,0.0,0.0,4.387,54.547,,,0.651
596,1.404,0.636,0.0,0.0,0.0,4.178,58.326,,,0.636
597,1.404,0.636,0.0,0.0,0.0,4.178,58.326,,,0.636
598,1.404,0.636,0.0,0.0,0.0,4.178,58.326,,,0.636
599,1.404,0.636,0.0,0.0,0.0,4.178,58.326,,,0.636
600,1.404,0.636,0.0,0.0,0.0,4.178,58.326,,,0.636
601,1.404,0.636,0.0,0.0,0.0,4.178,58.326,,,0.636
602,1.404,0.636,0.0,0.0,0.0,4.178,58.326,,,0.636
603,1.404,0.636,0.0,0.0,0.0,4.178,58.326,,,0.636
604,1.404,0.636,0.0,0.0,0.0,4.178,58.326,,,0.636
605,1.404,0.636,0.0,0.0,0.0,4.178,58.326,,,0.636
606,1.404,0.636,0.0,0.0,0.0,4.178,58.326,,,0.636
607,1.391,0.63,0.0,0.0,0.0,4.179,58.423,,,0.63
608,1.391,0.63,0.0,0.0,0.0,4.179,58.423,,,0.63
609,1.391,0.63,0.0,0.0,0.0,4.179,58.423,,,0.63
610,1.391,0.63,0.0,0.0,0.0,4.179,58.423,,,0.63
611,1.391,0.63,0.0,0.0,0.0,4.179,58.423,,,0.63
612,1.391,0.63,0.0,0.0,0.0,4.179,58.423,,,0.63
613,1.391,0.63,0.0,0.0,0.0,4.179,58.423,,,0.63
614,1.391,0.63,0.0,0.0,0.0,4.179,58.423,,,0.63
615,1.391,0.63,0.0,0.0,0.0,4.179,58.423,,,0.63
616,1.391,0.63,0.0,0.0,0.0,4.179,58.423,,,0.63
617,1.391,0.63,0.0,0.0,0.0,4.179,58.423,,,0.63
618,1.391,0.63,0.0,0.0,0.0,4.179,58.423,,,0.63
619,1.391,0.63,0.0,0.0,0.0,4.179,58.423,,,0.63
620,1.368,0.662,0.0,0.0,0.0,4.127,58.453,,,0.662
621,1.368,0.662,0.0,0.0,0.0,4.127,58.453,,,0.662
622,1.368,0.662,0.0,0.0,0.0,4.127,58.453,,,0.662
623,1.368,0.662,0.0,0.0,0.0,4.127,58.453,,,0.662
624,1.368,0.662,0.0,0.0,0.0,4.127,58.453,,,0.662
625,1.368,0.662,0.0,0.0,0.0,4.127,58.453,,,0.662
626,1.368,0.662,0.0,0.0,0.0,4.127,58.453,,,0.662
627,1.368,0.662,0.0,0.0,0.0,4.127,58.453,,,0.662
628,1.368,0.662,0.0,0.0,0.0,4.127,58.453,,,0.662
629,1.368,0.662,0.0,0.0,0.0,4.127,58.453,,,0.662
630,1.368,0.662,0.0,0.0,0.0,4.127,58.453,,,0.662
631,1.368,0.664,0.0,0.0,0.0,4.166,58.462,,,0.664
632,1.368,0.664,0.0,0.0,0.0,4.166,58.462,,,0.664
633,1.368,0.664,0.0,0.0,0.0,4.166,58.462,,,0.664
634,1.368,0.664,0.0,0.0,0.0,4.166,58.462,,,0.664
635,1.368,0.664,0.0,0.0,0.0,4.166,58.462,,,0.664
636,1.368,0.664,0.0,0.0,0.0,4.166,58.462,,,0.664
637,1.368,0.664,0.0,0.0,0.0,4.166,58.462,,,0.664
638,1.368,0.664,0.0,0.0,0.0,4.166,58.462,,,0.664
639,1.368,0.664,0.0,0.0,0.0,4.166,58.462,,,0.664
640,1.368,0.664,0.0,0.0,0.0,4.166,58.462,,,0.664
641,1.368,0.664,0.0,0.0,0.0,4.166,58.462,,,0.664
642,1.368,0.664,0.0,0.0,0.0,4.166,58.462,,,0.664
643,1.368,0.664,0.0,0.0,0.0,4.166,58.462,,,0.664
644,1.428,0.664,0.0,0.0,0.0,4.291,61.398,,,0.664
645,1.428,0.664,0.0,0.0,0.0,4.291,61.398,,,0.664
646,1.428,0.664,0.0,0.0,0.0,4.291,61.398,,,0.664
647,1.428,0.664,0.0,0.0,0.0,4.291,61.398,,,0.664
648,1.428,0.664,0.0,0.0,0.0,4.291,61.398,,,0.664
649,1.428,0.664,0.0,0.0,0.0,4.291,61.398,,,0.664
650,1.428,0.664,0.0,0.0,0.0,4.291,61.398,,,0.664
651,1.428,0.664,0.0,0.0,0.0,4.291,61.398,,,0.664
652,1.428,0.664,0.0,0.0,0.0,4.291,61.398,,,0.664
653,1.428,0.664,0.0,0.0,0.0,4.291,61.398,,,0.664
654,1.428,0.664,0.0,0.0,0.0,4.291,61.398,,,0.664
655,1.364,0.632,0.0,0.0,0.0,4.103,62.223,,,0.632
656,1.364,0.632,0.0,0.0,0.0,4.103,62.223,,,0.632
657,1.364,0.632,0.0,0.0,0.0,4.103,62.223,,,0.632
658,1.364,0.632,0.0,0.0,0.0,4.103,62.223,,,0.632
659,1.364,0.632,0.0,0.0,0.0,4.103,62.223,,,0.632
660,1.364,0.632,0.0,0.0,0.0,4.103,62.223,,,0.632
661,1.364,0.632,0.0,0.0,0.0,4.103,62.223,,,0.632
662,1.364,0.632,0.0,0.0,0.0,4.103,62.223,,,0.632
663,1.364,0.632,0.0,0.0,0.0,4.103,62.223,,,0.632
664,1.364,0.632,0.0,0.0,0.0,4.103,62.223,,,0.632
665,1.364,0.632,0.0,0.0,0.0,4.103,62.223,,,0.632
666,1.364,0.632,0.0,0.0,0.0,4.103,62.223,,,0.632
667,1.364,0.632,0.0,0.0,0.0,4.103,62.223,,,0.632
668,1.434,0.665,0.0,0.0,0.0,4.312,61.798,,,0.665
669,1.434,0.665,0.0,0.0,0.0,4.312,61.798,,,0.665
670,1.434,0.665,0.0,0.0,0.0,4.312,61.798,,,0.665
671,1.434,0.665,0.0,0.0,0.0,4.312,61.798,,,0.665
672,1.434,0.665,0.0,0.0,0.0,4.312,61.798,,,0.665
673,1.434,0.665,0.0,0.0,0.0,4.312,61.798,,,0.665
674,1.434,0.665,0.0,0.0,0.0,4.312,61.798,,,0.665
675,1.434,0.665,0.0,0.0,0.0,4.312,61.798,,,0.665
676,1.434,0.665,0.0,0.0,0.0,4.312,61.798,,,0.665
677,1.434,0.665,0.0,0.0,0.0,4.312,61.798,,,0.665
678,1.434,0.665,0.0,0.0,0.0,4.312,61.798,,,0.665
679,1.366,0.666,0.0,0.0,0.0,4.108,59.025,,,0.666
680,1.366,0.666,0.0,0.0,0.0,4.108,59.025,,,0.666
681,1.366,0.666,0.0,0.0,0.0,4.108,59.025,,,0.666
682,1.366,0.666,0.0,0.0,0.0,4.108,59.025,,,0.666
683,1.366,0.666,0.0,0.0,0.0,4.108,59.025,,,0.666
684,1.366,0.666,0.0,0.0,0.0,4.108,59.025,,,0.666
685,1.366,0.666,0.0,0.0,0.0,4.108,59.025,,,0.666
686,1.366,0.666,0.0,0.0,0.0,4.108,59.025,,,0.666
687,1.366,0.666,0.0,0.0,0.0,4.108,59.025,,,0.666
688,1.366,0.666,0.0,0.0,0.0,4.108,59.025,,,0.666
689,1.366,0.666,0.0,0.0,0.0,4.108,59.025,,,0.666
690,1.366,0.666,0.0,0.0,0.0,4.108,59.025,,,0.666
691,1.366,0.666,0.0,0.0,0.0,4.108,59.025,,,0.666
692,1.436,0.634,0.0,0.0,0.0,4.052,62.966,,,0.634
693,1.436,0.634,0.0,0.0,0.0,4.052,62.966,,,0.634
694,1.436,0.634,0.0,0.0,0.0,4.052,62.966,,,0.634
695,1.436,0.634,0.0,0.0,0.0,4.052,62.966,,,0.634
696,1.436,0.634,0.0,0.0,0.0,4.052,62.966,,,0.634
697,1.436,0.634,0.0,0.0,0.0,4.052,62.966,,,0.634
698,1.436,0.634,0.0,0.0,0.0,4.052,62.966,,,0.634
699,1.436,0.634,0.0,0.0,0.0,4.052,62.966,,,0.634
700,1.436,0.634,0.0,0.0,0.0,4.052,62.966,,,0.634
701,1.436,0.634,0.0,0.0,0.0,4.052,62.966,,,0.634
702,1.436,0.634,0.0,0.0,0.0,4.052,62.966,,,0.634
703,1.367,0.626,0.0,0.0,0.0,4.283,62.469,,,0.626
704,1.367,0.626,0.0,0.0,0.0,4.283,62.469,,,0.626
705,1.367,0.626,0.0,0.0,0.0,4.283,62.469,,,0.626
706,1.367,0.626,0.0,0.0,0.0,4.283,62.469,,,0.626
707,1.367,0.626,0.0,0.0,0.0,4.283,62.469,,,0.626
708,1.367,0.626,0.0,0.0,0.0,4.283,62.469,,,0.626
709,1.367,0.626,0.0,0.0,0.0,4.283,62.469,,,0.626
710,1.367,0.626,0.0,0.0,0.0,4.283,62.469,,,0.626
711,1.367,0.626,0.0,0.0,0.0,4.283,62.469,,,0.626
712,1.367,0.626,0.0,0.0,0.0,4.283,62.469,,,0.626
713,1.367,0.626,0.0,0.0,0.0,4.283,62.469,,,0.626
714,1.367,0.626,0.0,0.0,0.0,4.283,62.469,,,0.626
715,1.367,0.626,0.0,0.0,0.0,4.283,62.469,,,0.626
716,1.368,0.632,0.0,0.0,0.0,4.091,62.471,,,0.632
717,1.368,0.632,0.0,0.0,0.0,4.091,62.471,,,0.632
718,1.368,0.632,0.0,0.0,0.0,4.091,62.471,,,0.632
719,1.368,0.632,0.0,0.0,0.0,4.091,62.471,,,0.632
720,1.368,0.632,0.0,0.0,0.0,4.091,62.471,,,0.632
721,1.368,0.632,0.0,0.0,0.0,4.091,62.471,,,0.632
722,1.368,0.632,0.0,0.0,0.0,4.091,62.471,,,0.632
723,1.368,0.632,0.0,0.0,0.0,4.091,62.471,,,0.632
724,1.368,0.632,0.0,0.0,0.0,4.091,62.471,,,0.632
725,1.368,0.632,0.0,0.0,0.0,4.091,62.471,,,0.632
726,1.368,0.632,0.0,0.0,0.0,4.091,62.471,,,0.632
727,1.351,0.625,0.0,0.0,0.0,4.074,59.683,,,0.625
728,1.351,0.625,0.0,0.0,0.0,4.074,59.683,,,0.625
729,1.351,0.625,0.0,0.0,0.0,4.074,59.683,,,0.625
730,1.351,0.625,0.0,0.0,0.0,4.074,59.683,,,0.625
731,1.351,0.625,0.0,0.0,0.0,4.074,59.683,,,0.625
732,1.351,0.625,0.0,0.0,0.0,4.074,59.683,,,0.625
733,1.351,0.625,0.0,0.0,0.0,4.074,59.683,,,0.625
734,1.351,0.625,0.0,0.0,0.0,4.074,59.683,,,0.625
735,1.351,0.625,0.0,0.0,0.0,4.074,59.683,,,0.625
736,1.351,0.625,0.0,0.0,0.0,4.074,59.683,,,0.625
737,1.351,0.625,0.0,0.0,0.0,4.074,59.683,,,0.625
738,1.351,0.625,0.0,0.0,0.0,4.074,59.683,,,0.625
739,1.351,0.625,0.0,0.0,0.0,4.074,59.683,,,0.625
740,1.364,0.611,0.0,0.0,0.0,4.273,65.415,,,0.611
741,1.364,0.611,0.0,0.0,0.0,4.273,65.415,,,0.611
742,1.364,0.611,0.0,0.0,0.0,4.273,65.415,,,0.611
743,1.364,0.611,0.0,0.0,0.0,4.273,65.415,,,0.611
744,1.364,0.611,0.0,0.0,0.0,4.273,65.415,,,0.611
745,1.364,0.611,0.0,0.0,0.0,4.273,65.415,,,0.611
746,1.364,0.611,0.0,0.0,0.0,4.273,65.415,,,0.611
747,1.364,0.611,0.0,0.0,0.0,4.273,65.415,,,0.611
748,1.364,0.611,0.0,0.0,0.0,4.273,65.415,,,0.611
749,1.364,0.611,0.0,0.0,0.0,4.273,65.415,,,0.611
750,1.364,0.611,0.0,0.0,0.0,4.273,65.415,,,0.611
751,1.405,0.605,0.0,0.0,0.0,3.934,64.31,,,0.605
752,1.405,0.605,0.0,0.0,0.0,3.934,64.31,,,0.605
753,1.405,0.605,0.0,0.0,0.0,3.934,64.31,,,0.605
754,1.405,0.605,0.0,0.0,0.0,3.934,64.31,,,0.605
755,1.405,0.605,0.0,0.0,0.0,3.934,64.31,,,0.605
756,1.405,0.605,0.0,0.0,0.0,3.934,64.31,,,0.605
757,1.405,0.605,0.0,0.0,0.0,3.934,64.31,,,0.605
758,1.405,0.605,0.0,0.0,0.0,3.934,64.31,,,0.605
759,1.405,0.605,0.0,0.0,0.0,3.934,64.31,,,0.605
760,1.405,0.605,0.0,0.0,0.0,3.934,64.31,,,0.605
761,1.405,0.605,0.0,0.0,0.0,3.934,64.31,,,0.605
762,1.405,0.605,0.0,0.0,0.0,3.934,64.31,,,0.605
763,1.405,0.605,0.0,0.0,0.0,3.934,64.31,,,0.605
764,1.343,0.648,0.0,0.0,0.0,4.028,60.905,,,0.648
765,1.343,0.648,0.0,0.0,0.0,4.028,60.905,,,0.648
766,1.343,0.648,0.0,0.0,0.0,4.028,60.905,,,0.648
