,H2,CH4,C2H4,C2H2,C2H6,CO,CO2,O2,N2,TOTALHYDROCARBON
194,7.354,13.503,0.176,0.0,0.982,293.904,624.0,,,14.661
195,20.96,7.94,1.01,0.0,5.364,359.744,873.946,,,14.313
196,21.174,7.87,1.093,0.0,5.805,357.832,874.112,,,14.768
197,21.494,8.913,1.112,0.0,6.555,367.362,853.585,,,16.579
198,21.802,8.926,1.112,0.0,6.021,366.102,874.077,,,16.059
199,21.505,8.667,1.072,0.0,5.21,365.043,874.181,,,14.949
200,22.088,8.87,1.113,0.0,5.823,364.452,873.615,,,15.806
201,22.776,10.236,1.252,0.0,6.863,370.847,873.869,,,18.35
202,22.01,9.1,1.18,0.0,6.32,366.4,873.88,,,16.6
203,21.9,9.16,1.14,0.0,6.88,368.93,873.83,,,17.18
204,21.42,7.42,1.05,0.0,0.0,359.6,852.98,,,8.47
205,21.77,7.66,1.05,0.0,0.0,358.41,875.65,,,8.7
206,21.32,7.09,0.92,0.0,0.0,356.0,876.64,,,8.01
207,21.79,7.84,1.11,0.0,6.78,361.72,873.51,,,15.74
208,22.18,8.28,1.16,0.0,6.93,363.89,873.02,,,16.36
209,22.43,9.15,1.12,0.0,8.08,369.92,853.6,,,18.34
210,23.41,10.7,1.34,0.0,8.94,375.22,877.41,,,20.98
211,22.34,9.56,1.16,0.0,7.65,371.96,877.04,,,18.37
212,23.19,10.71,1.31,0.0,7.82,378.9,877.57,,,19.83
213,22.78,9.96,1.2,0.0,7.94,375.07,878.7,,,19.11
214,23.32,10.43,1.27,0.0,8.13,377.18,878.88,,,19.83
215,22.47,8.86,1.15,0.0,7.29,368.61,877.97,,,17.31
216,23.29,9.4,1.12,0.0,6.19,370.45,878.8,,,16.72
217,22.85,10.13,1.28,0.0,8.47,375.19,875.5,,,19.89
218,23.68,10.86,1.36,0.0,8.27,380.33,875.34,,,20.49
219,23.87,11.02,1.34,0.0,8.42,380.7,876.62,,,20.79
220,23.79,11.02,1.33,0.0,7.4,378.89,876.49,,,19.76
221,23.05,10.21,1.19,0.0,9.29,374.09,873.86,,,20.69
222,23.69,10.82,1.26,0.0,8.63,377.36,875.26,,,20.71
223,23.39,10.67,1.31,0.0,4.41,376.02,853.29,,,16.39
224,23.12,10.19,1.28,0.0,7.51,374.57,875.29,,,18.98
225,23.38,10.47,1.37,0.0,5.18,373.96,853.45,,,17.03
226,24.07,11.34,1.4,0.0,8.69,381.66,875.63,,,21.43
227,23.83,11.11,1.4,0.0,7.92,380.19,875.43,,,20.43
228,23.82,10.88,1.35,0.0,7.24,376.06,876.53,,,19.47
229,23.68,10.74,1.33,0.0,7.74,377.02,875.93,,,19.81
230,23.91,11.15,1.37,0.0,7.41,381.27,875.62,,,19.93
231,25.0,11.73,1.46,0.0,7.31,383.52,853.4,,,20.51
232,24.07,11.22,1.33,0.0,7.46,380.57,876.72,,,20.0
233,24.01,11.07,1.36,0.0,6.98,377.1,876.29,,,19.41
234,23.94,10.98,1.31,0.0,6.88,378.82,853.34,,,19.17
235,23.83,10.63,1.28,0.0,0.0,375.52,877.67,,,11.91
236,24.38,11.13,1.21,0.0,0.0,376.02,877.65,,,12.34
237,23.57,9.89,1.13,0.0,0.0,370.76,878.71,,,11.02
238,23.4,9.75,1.13,0.0,0.0,367.16,878.45,,,10.88
239,23.9,10.66,1.15,0.0,0.0,372.38,878.57,,,11.81
240,24.49,11.46,1.41,0.0,8.15,379.3,876.43,,,21.02
241,24.47,11.55,1.41,0.0,7.43,383.07,875.42,,,20.39
242,24.39,11.6,1.42,0.0,8.59,384.1,874.87,,,21.61
243,27.16,12.18,1.48,0.0,8.8,410.67,875.86,,,22.45
244,27.7,12.58,1.49,0.0,8.64,422.15,876.18,,,22.71
245,28.27,12.95,1.65,0.0,9.94,427.08,876.31,,,24.54
246,26.77,12.26,1.57,0.0,9.8,414.63,874.68,,,23.63
247,27.0,12.06,1.42,0.0,8.94,411.89,877.77,,,22.42
248,24.75,10.93,1.2,0.0,0.0,376.46,877.33,,,12.13
249,24.75,10.93,1.2,0.0,0.0,376.46,877.33,,,12.13
250,24.75,10.93,1.2,0.0,0.0,376.46,877.33,,,12.13
251,24.75,10.93,1.2,0.0,0.0,376.46,877.33,,,12.13
252,24.75,10.93,1.2,0.0,0.0,376.46,877.33,,,12.13
253,24.75,10.93,1.2,0.0,0.0,376.46,877.33,,,12.13
254,24.75,10.93,1.2,0.0,0.0,376.46,877.33,,,12.13
255,24.75,10.93,1.2,0.0,0.0,376.46,877.33,,,12.13
256,24.75,10.93,1.2,0.0,0.0,376.46,877.33,,,12.13
257,26.98,11.92,1.34,0.0,8.96,408.11,874.15,,,22.22
258,26.98,11.92,1.34,0.0,8.96,408.11,874.15,,,22.22
259,26.98,11.92,1.34,0.0,8.96,408.11,874.15,,,22.22
260,26.98,11.92,1.34,0.0,8.96,408.11,874.15,,,22.22
261,26.98,11.92,1.34,0.0,8.96,408.11,874.15,,,22.22
262,26.98,11.92,1.34,0.0,8.96,408.11,874.15,,,22.22
263,26.98,11.92,1.34,0.0,8.96,408.11,874.15,,,22.22
264,26.98,11.92,1.34,0.0,8.96,408.11,874.15,,,22.22
265,26.98,11.92,1.34,0.0,8.96,408.11,874.15,,,22.22
266,26.98,11.92,1.34,0.0,8.96,408.11,874.15,,,22.22
267,26.98,11.92,1.34,0.0,8.96,408.11,874.15,,,22.22
268,26.98,11.92,1.34,0.0,8.96,408.11,874.15,,,22.22
269,26.98,11.92,1.34,0.0,8.96,408.11,874.15,,,22.22
270,26.98,11.92,1.34,0.0,8.96,408.11,874.15,,,22.22
271,26.98,11.92,1.34,0.0,8.96,408.11,874.15,,,22.22
272,26.98,11.92,1.34,0.0,8.96,408.11,874.15,,,22.22
273,27.39,12.0,1.46,0.0,7.22,405.31,876.42,,,20.68
274,27.39,12.0,1.46,0.0,7.22,405.31,876.42,,,20.68
275,27.39,12.0,1.46,0.0,7.22,405.31,876.42,,,20.68
276,27.39,12.0,1.46,0.0,7.22,405.31,876.42,,,20.68
277,27.39,12.0,1.46,0.0,7.22,405.31,876.42,,,20.68
278,27.39,12.0,1.46,0.0,7.22,405.31,876.42,,,20.68
279,27.39,12.0,1.46,0.0,7.22,405.31,876.42,,,20.68
280,27.39,12.0,1.46,0.0,7.22,405.31,876.42,,,20.68
281,27.39,12.0,1.46,0.0,7.22,405.31,876.42,,,20.68
282,27.39,12.0,1.46,0.0,7.22,405.31,876.42,,,20.68
283,27.39,12.0,1.46,0.0,7.22,405.31,876.42,,,20.68
284,27.39,12.0,1.46,0.0,7.22,405.31,876.42,,,20.68
285,27.39,12.0,1.46,0.0,7.22,405.31,876.42,,,20.68
286,27.74,12.92,1.47,0.0,10.58,428.98,874.07,,,24.97
287,27.74,12.92,1.47,0.0,10.58,428.98,874.07,,,24.97
288,27.74,12.92,1.47,0.0,10.58,428.98,874.07,,,24.97
289,27.74,12.92,1.47,0.0,10.58,428.98,874.07,,,24.97
290,27.74,12.92,1.47,0.0,10.58,428.98,874.07,,,24.97
291,27.74,12.92,1.47,0.0,10.58,428.98,874.07,,,24.97
292,27.74,12.92,1.47,0.0,10.58,428.98,874.07,,,24.97
293,27.74,12.92,1.47,0.0,10.58,428.98,874.07,,,24.97
294,27.74,12.92,1.47,0.0,10.58,428.98,874.07,,,24.97
295,27.74,12.92,1.47,0.0,10.58,428.98,874.07,,,24.97
296,27.74,12.92,1.47,0.0,10.58,428.98,874.07,,,24.97
297,27.74,12.92,1.47,0.0,10.58,428.98,874.07,,,24.97
298,27.74,12.92,1.47,0.0,10.58,428.98,874.07,,,24.97
299,27.74,12.92,1.47,0.0,10.58,428.98,874.07,,,24.97
300,27.74,12.92,1.47,0.0,10.58,428.98,874.07,,,24.97
301,27.33,12.11,1.47,0.0,7.5,408.7,876.66,,,21.08
302,27.33,12.11,1.47,0.0,7.5,408.7,876.66,,,21.08
303,27.33,12.11,1.47,0.0,7.5,408.7,876.66,,,21.08
304,27.33,12.11,1.47,0.0,7.5,408.7,876.66,,,21.08
305,27.33,12.11,1.47,0.0,7.5,408.7,876.66,,,21.08
306,27.33,12.11,1.47,0.0,7.5,408.7,876.66,,,21.08
307,27.33,12.11,1.47,0.0,7.5,408.7,876.66,,,21.08
308,27.33,12.11,1.47,0.0,7.5,408.7,876.66,,,21.08
309,27.33,12.11,1.47,0.0,7.5,408.7,876.66,,,21.08
310,27.33,12.11,1.47,0.0,7.5,408.7,876.66,,,21.08
311,27.33,12.11,1.47,0.0,7.5,408.7,876.66,,,21.08
312,27.33,12.11,1.47,0.0,7.5,408.7,876.66,,,21.08
313,27.33,12.11,1.47,0.0,7.5,408.7,876.66,,,21.08
314,27.33,12.11,1.47,0.0,7.5,408.7,876.66,,,21.08
315,27.39,12.76,1.58,0.0,10.1,423.46,873.7,,,24.43
316,27.39,12.76,1.58,0.0,10.1,423.46,873.7,,,24.43
317,27.39,12.76,1.58,0.0,10.1,423.46,873.7,,,24.43
318,27.39,12.76,1.58,0.0,10.1,423.46,873.7,,,24.43
319,27.39,12.76,1.58,0.0,10.1,423.46,873.7,,,24.43
320,27.39,12.76,1.58,0.0,10.1,423.46,873.7,,,24.43
321,27.39,12.76,1.58,0.0,10.1,423.46,873.7,,,24.43
322,27.39,12.76,1.58,0.0,10.1,423.46,873.7,,,24.43
323,27.39,12.76,1.58,0.0,10.1,423.46,873.7,,,24.43
324,27.39,12.76,1.58,0.0,10.1,423.46,873.7,,,24.43
325,27.39,12.76,1.58,0.0,10.1,423.46,873.7,,,24.43
326,27.39,12.76,1.58,0.0,10.1,423.46,873.7,,,24.43
327,27.39,12.76,1.58,0.0,10.1,423.46,873.7,,,24.43
328,27.39,12.76,1.58,0.0,10.1,423.46,873.7,,,24.43
329,27.39,12.76,1.58,0.0,10.1,423.46,873.7,,,24.43
330,27.39,12.76,1.58,0.0,10.1,423.46,873.7,,,24.43
331,24.74,11.64,1.43,0.0,7.86,382.24,877.03,,,20.93
332,24.74,11.64,1.43,0.0,7.86,382.24,877.03,,,20.93
333,24.74,11.64,1.43,0.0,7.86,382.24,877.03,,,20.93
334,24.74,11.64,1.43,0.0,7.86,382.24,877.03,,,20.93
335,24.74,11.64,1.43,0.0,7.86,382.24,877.03,,,20.93
336,24.74,11.64,1.43,0.0,7.86,382.24,877.03,,,20.93
337,27.61,13.06,1.45,0.0,8.53,435.7,853.77,,,23.04
338,27.61,13.06,1.45,0.0,8.53,435.7,853.77,,,23.04
339,27.61,13.06,1.45,0.0,8.53,435.7,853.77,,,23.04
340,27.61,13.06,1.45,0.0,8.53,435.7,853.77,,,23.04
341,27.61,13.06,1.45,0.0,8.53,435.7,853.77,,,23.04
342,27.61,13.06,1.45,0.0,8.53,435.7,853.77,,,23.04
343,27.61,13.06,1.45,0.0,8.53,435.7,853.77,,,23.04
344,27.61,13.06,1.45,0.0,8.53,435.7,853.77,,,23.04
345,27.61,13.06,1.45,0.0,8.53,435.7,853.77,,,23.04
346,27.61,13.06,1.45,0.0,8.53,435.7,853.77,,,23.04
347,27.61,13.06,1.45,0.0,8.53,435.7,853.77,,,23.04
348,27.61,13.06,1.45,0.0,8.53,435.7,853.77,,,23.04
349,27.61,13.06,1.45,0.0,8.53,435.7,853.77,,,23.04
350,27.61,13.06,1.45,0.0,8.53,435.7,853.77,,,23.04
351,27.61,13.06,1.45,0.0,8.53,435.7,853.77,,,23.04
352,27.61,13.06,1.45,0.0,8.53,435.7,853.77,,,23.04
353,24.7,11.42,1.34,0.0,5.82,379.08,877.4,,,18.57
354,24.7,11.42,1.34,0.0,5.82,379.08,877.4,,,18.57
355,24.7,11.42,1.34,0.0,5.82,379.08,877.4,,,18.57
356,24.7,11.42,1.34,0.0,5.82,379.08,877.4,,,18.57
357,24.7,11.42,1.34,0.0,5.82,379.08,877.4,,,18.57
358,24.7,11.42,1.34,0.0,5.82,379.08,877.4,,,18.57
359,24.7,11.42,1.34,0.0,5.82,379.08,877.4,,,18.57
360,24.7,11.42,1.34,0.0,5.82,379.08,877.4,,,18.57
361,24.7,11.42,1.34,0.0,5.82,379.08,877.4,,,18.57
362,24.7,11.42,1.34,0.0,5.82,379.08,877.4,,,18.57
363,24.6,12.09,1.37,0.0,7.74,388.67,873.73,,,21.2
364,24.6,12.09,1.37,0.0,7.74,388.67,873.73,,,21.2
365,24.6,12.09,1.37,0.0,7.74,388.67,873.73,,,21.2
366,24.6,12.09,1.37,0.0,7.74,388.67,873.73,,,21.2
367,24.6,12.09,1.37,0.0,7.74,388.67,873.73,,,21.2
368,24.6,12.09,1.37,0.0,7.74,388.67,873.73,,,21.2
369,24.6,12.09,1.37,0.0,7.74,388.67,873.73,,,21.2
370,24.6,12.09,1.37,0.0,7.74,388.67,873.73,,,21.2
371,24.6,12.09,1.37,0.0,7.74,388.67,873.73,,,21.2
372,24.6,12.09,1.37,0.0,7.74,388.67,873.73,,,21.2
373,24.6,12.09,1.37,0.0,7.74,388.67,873.73,,,21.2
374,24.6,12.09,1.37,0.0,7.74,388.67,873.73,,,21.2
375,24.6,12.09,1.37,0.0,7.74,388.67,873.73,,,21.2
376,24.6,12.09,1.37,0.0,7.74,388.67,873.73,,,21.2
377,24.6,12.09,1.37,0.0,7.74,388.67,873.73,,,21.2
378,26.16,10.85,1.23,0.0,0.0,392.53,854.53,,,12.08
379,26.16,10.85,1.23,0.0,0.0,392.53,854.53,,,12.08
380,26.16,10.85,1.23,0.0,0.0,392.53,854.53,,,12.08
381,26.16,10.85,1.23,0.0,0.0,392.53,854.53,,,12.08
382,26.16,10.85,1.23,0.0,0.0,392.53,854.53,,,12.08
383,26.16,10.85,1.23,0.0,0.0,392.53,854.53,,,12.08
384,28.35,13.22,1.59,0.0,10.6,442.59,873.59,,,25.42
385,28.35,13.22,1.59,0.0,10.6,442.59,873.59,,,25.42
386,28.35,13.22,1.59,0.0,10.6,442.59,873.59,,,25.42
387,28.35,13.22,1.59,0.0,10.6,442.59,873.59,,,25.42
388,28.35,13.22,1.59,0.0,10.6,442.59,873.59,,,25.42
389,28.35,13.22,1.59,0.0,10.6,442.59,873.59,,,25.42
390,28.35,13.22,1.59,0.0,10.6,442.59,873.59,,,25.42
391,28.35,13.22,1.59,0.0,10.6,442.59,873.59,,,25.42
392,28.35,13.22,1.59,0.0,10.6,442.59,873.59,,,25.42
393,28.35,13.22,1.59,0.0,10.6,442.59,873.59,,,25.42
394,28.35,13.22,1.59,0.0,10.6,442.59,873.59,,,25.42
395,28.35,13.22,1.59,0.0,10.6,442.59,873.59,,,25.42
396,28.35,13.22,1.59,0.0,10.6,442.59,873.59,,,25.42
397,28.35,13.22,1.59,0.0,10.6,442.59,873.59,,,25.42
398,26.34,11.25,1.26,0.0,0.0,397.95,878.61,,,12.51
399,26.34,11.25,1.26,0.0,0.0,397.95,878.61,,,12.51
400,26.34,11.25,1.26,0.0,0.0,397.95,878.61,,,12.51
401,26.34,11.25,1.26,0.0,0.0,397.95,878.61,,,12.51
402,26.34,11.25,1.26,0.0,0.0,397.95,878.61,,,12.51
403,26.34,11.25,1.26,0.0,0.0,397.95,878.61,,,12.51
404,26.34,11.25,1.26,0.0,0.0,397.95,878.61,,,12.51
405,26.34,11.25,1.26,0.0,0.0,397.95,878.61,,,12.51
406,26.34,11.25,1.26,0.0,0.0,397.95,878.61,,,12.51
407,26.34,11.25,1.26,0.0,0.0,397.95,878.61,,,12.51
408,26.34,11.25,1.26,0.0,0.0,397.95,878.61,,,12.51
409,26.34,11.25,1.26,0.0,0.0,397.95,878.61,,,12.51
410,26.34,11.25,1.26,0.0,0.0,397.95,878.61,,,12.51
411,27.5,12.85,1.46,0.0,9.78,429.61,873.39,,,24.09
412,27.5,12.85,1.46,0.0,9.78,429.61,873.39,,,24.09
413,27.5,12.85,1.46,0.0,9.78,429.61,873.39,,,24.09
414,27.5,12.85,1.46,0.0,9.78,429.61,873.39,,,24.09
415,27.5,12.85,1.46,0.0,9.78,429.61,873.39,,,24.09
416,27.5,12.85,1.46,0.0,9.78,429.61,873.39,,,24.09
417,27.5,12.85,1.46,0.0,9.78,429.61,873.39,,,24.09
418,27.5,12.85,1.46,0.0,9.78,429.61,873.39,,,24.09
419,27.5,12.85,1.46,0.0,9.78,429.61,873.39,,,24.09
420,27.5,12.85,1.46,0.0,9.78,429.61,873.39,,,24.09
421,27.5,12.85,1.46,0.0,9.78,429.61,873.39,,,24.09
422,27.5,12.85,1.46,0.0,9.78,429.61,873.39,,,24.09
423,27.5,12.85,1.46,0.0,9.78,429.61,873.39,,,24.09
424,27.5,12.85,1.46,0.0,9.78,429.61,873.39,,,24.09
425,27.5,12.85,1.46,0.0,9.78,429.61,873.39,,,24.09
426,27.5,12.85,1.46,0.0,9.78,429.61,873.39,,,24.09
427,27.43,12.42,1.57,0.0,8.72,415.38,876.42,,,22.7
428,27.43,12.42,1.57,0.0,8.72,415.38,876.42,,,22.7
429,27.43,12.42,1.57,0.0,8.72,415.38,876.42,,,22.7
430,27.43,12.42,1.57,0.0,8.72,415.38,876.42,,,22.7
431,27.43,12.42,1.57,0.0,8.72,415.38,876.42,,,22.7
432,27.43,12.42,1.57,0.0,8.72,415.38,876.42,,,22.7
433,27.43,12.42,1.57,0.0,8.72,415.38,876.42,,,22.7
434,27.43,12.42,1.57,0.0,8.72,415.38,876.42,,,22.7
435,27.43,12.42,1.57,0.0,8.72,415.38,876.42,,,22.7
436,27.43,12.42,1.57,0.0,8.72,415.38,876.42,,,22.7
437,27.43,12.42,1.57,0.0,8.72,415.38,876.42,,,22.7
438,27.43,12.42,1.57,0.0,8.72,415.38,876.42,,,22.7
439,27.43,12.42,1.57,0.0,8.72,415.38,876.42,,,22.7
440,28.57,13.13,1.61,0.0,10.51,445.33,873.4,,,25.25
441,28.57,13.13,1.61,0.0,10.51,445.33,873.4,,,25.25
442,28.57,13.13,1.61,0.0,10.51,445.33,873.4,,,25.25
443,28.57,13.13,1.61,0.0,10.51,445.33,873.4,,,25.25
444,28.57,13.13,1.61,0.0,10.51,445.33,873.4,,,25.25
445,28.57,13.13,1.61,0.0,10.51,445.33,873.4,,,25.25
446,28.57,13.13,1.61,0.0,10.51,445.33,873.4,,,25.25
447,28.57,13.13,1.61,0.0,10.51,445.33,873.4,,,25.25
448,28.57,13.13,1.61,0.0,10.51,445.33,873.4,,,25.25
449,28.57,13.13,1.61,0.0,10.51,445.33,873.4,,,25.25
450,28.57,13.13,1.61,0.0,10.51,445.33,873.4,,,25.25
451,28.57,13.13,1.61,0.0,10.51,445.33,873.4,,,25.25
452,28.57,13.13,1.61,0.0,10.51,445.33,873.4,,,25.25
453,28.57,13.13,1.61,0.0,10.51,445.33,873.4,,,25.25
454,28.57,13.13,1.61,0.0,10.51,445.33,873.4,,,25.25
455,28.57,13.13,1.61,0.0,10.51,445.33,873.4,,,25.25
456,28.33,12.84,1.64,0.0,10.03,423.69,876.53,,,24.52
457,28.33,12.84,1.64,0.0,10.03,423.69,876.53,,,24.52
458,28.33,12.84,1.64,0.0,10.03,423.69,876.53,,,24.52
459,28.33,12.84,1.64,0.0,10.03,423.69,876.53,,,24.52
460,28.33,12.84,1.64,0.0,10.03,423.69,876.53,,,24.52
461,28.33,12.84,1.64,0.0,10.03,423.69,876.53,,,24.52
462,28.33,12.84,1.64,0.0,10.03,423.69,876.53,,,24.52
463,28.33,12.84,1.64,0.0,10.03,423.69,876.53,,,24.52
464,28.33,12.84,1.64,0.0,10.03,423.69,876.53,,,24.52
465,28.33,12.84,1.64,0.0,10.03,423.69,876.53,,,24.52
466,28.33,12.84,1.64,0.0,10.03,423.69,876.53,,,24.52
467,28.33,12.84,1.64,0.0,10.03,423.69,876.53,,,24.52
468,27.02,12.65,1.41,0.0,7.93,433.52,876.71,,,21.99
469,27.02,12.65,1.41,0.0,7.93,433.52,876.71,,,21.99
470,27.02,12.65,1.41,0.0,7.93,433.52,876.71,,,21.99
471,27.02,12.65,1.41,0.0,7.93,433.52,876.71,,,21.99
472,27.02,12.65,1.41,0.0,7.93,433.52,876.71,,,21.99
473,27.02,12.65,1.41,0.0,7.93,433.52,876.71,,,21.99
474,27.02,12.65,1.41,0.0,7.93,433.52,876.71,,,21.99
475,27.02,12.65,1.41,0.0,7.93,433.52,876.71,,,21.99
476,27.02,12.65,1.41,0.0,7.93,433.52,876.71,,,21.99
477,27.02,12.65,1.41,0.0,7.93,433.52,876.71,,,21.99
478,27.02,12.65,1.41,0.0,7.93,433.52,876.71,,,21.99
479,27.02,12.65,1.41,0.0,7.93,433.52,876.71,,,21.99
480,27.02,12.65,1.41,0.0,7.93,433.52,876.71,,,21.99
481,27.02,12.65,1.41,0.0,7.93,433.52,876.71,,,21.99
482,27.02,12.65,1.41,0.0,7.93,433.52,876.71,,,21.99
483,27.02,12.65,1.41,0.0,7.93,433.52,876.71,,,21.99
484,28.02,12.84,1.52,0.0,11.75,421.31,876.08,,,26.11
485,28.02,12.84,1.52,0.0,11.75,421.31,876.08,,,26.11
486,28.02,12.84,1.52,0.0,11.75,421.31,876.08,,,26.11
487,28.02,12.84,1.52,0.0,11.75,421.31,876.08,,,26.11
488,28.02,12.84,1.52,0.0,11.75,421.31,876.08,,,26.11
489,28.02,12.84,1.52,0.0,11.75,421.31,876.08,,,26.11
490,28.02,12.84,1.52,0.0,11.75,421.31,876.08,,,26.11
491,28.02,12.84,1.52,0.0,11.75,421.31,876.08,,,26.11
492,28.02,12.84,1.52,0.0,11.75,421.31,876.08,,,26.11
493,28.02,12.84,1.52,0.0,11.75,421.31,876.08,,,26.11
494,28.02,12.84,1.52,0.0,11.75,421.31,876.08,,,26.11
495,28.02,12.84,1.52,0.0,11.75,421.31,876.08,,,26.11
496,28.02,12.84,1.52,0.0,11.75,421.31,876.08,,,26.11
497,28.02,12.84,1.52,0.0,11.75,421.31,876.08,,,26.11
498,29.2,14.06,1.74,0.0,10.53,460.67,873.82,,,26.34
499,29.2,14.06,1.74,0.0,10.53,460.67,873.82,,,26.34
500,29.2,14.06,1.74,0.0,10.53,460.67,873.82,,,26.34
501,29.2,14.06,1.74,0.0,10.53,460.67,873.82,,,26.34
502,29.2,14.06,1.74,0.0,10.53,460.67,873.82,,,26.34
503,29.2,14.06,1.74,0.0,10.53,460.67,873.82,,,26.34
504,29.2,14.06,1.74,0.0,10.53,460.67,873.82,,,26.34
505,29.2,14.06,1.74,0.0,10.53,460.67,873.82,,,26.34
506,29.2,14.06,1.74,0.0,10.53,460.67,873.82,,,26.34
507,29.2,14.06,1.74,0.0,10.53,460.67,873.82,,,26.34
508,29.2,14.06,1.74,0.0,10.53,460.67,873.82,,,26.34
509,29.2,14.06,1.74,0.0,10.53,460.67,873.82,,,26.34
510,29.2,14.06,1.74,0.0,10.53,460.67,873.82,,,26.34
511,29.2,14.06,1.74,0.0,10.53,460.67,873.82,,,26.34
512,29.2,14.06,1.74,0.0,10.53,460.67,873.82,,,26.34
513,27.33,12.24,1.55,0.0,10.46,414.49,874.96,,,24.25
514,27.33,12.24,1.55,0.0,10.46,414.49,874.96,,,24.25
515,27.33,12.24,1.55,0.0,10.46,414.49,874.96,,,24.25
516,27.33,12.24,1.55,0.0,10.46,414.49,874.96,,,24.25
517,27.33,12.24,1.55,0.0,10.46,414.49,874.96,,,24.25
518,27.33,12.24,1.55,0.0,10.46,414.49,874.96,,,24.25
519,27.33,12.24,1.55,0.0,10.46,414.49,874.96,,,24.25
520,27.33,12.24,1.55,0.0,10.46,414.49,874.96,,,24.25
521,27.33,12.24,1.55,0.0,10.46,414.49,874.96,,,24.25
522,27.33,12.24,1.55,0.0,10.46,414.49,874.96,,,24.25
523,27.33,12.24,1.55,0.0,10.46,414.49,874.96,,,24.25
524,27.33,12.24,1.55,0.0,10.46,414.49,874.96,,,24.25
525,27.33,12.24,1.55,0.0,10.46,414.49,874.96,,,24.25
526,29.44,13.67,1.63,0.0,10.3,458.58,873.39,,,25.59
527,29.44,13.67,1.63,0.0,10.3,458.58,873.39,,,25.59
528,29.44,13.67,1.63,0.0,10.3,458.58,873.39,,,25.59
529,29.44,13.67,1.63,0.0,10.3,458.58,873.39,,,25.59
530,29.44,13.67,1.63,0.0,10.3,458.58,873.39,,,25.59
531,29.44,13.67,1.63,0.0,10.3,458.58,873.39,,,25.59
532,29.44,13.67,1.63,0.0,10.3,458.58,873.39,,,25.59
533,29.44,13.67,1.63,0.0,10.3,458.58,873.39,,,25.59
534,29.44,13.67,1.63,0.0,10.3,458.58,873.39,,,25.59
535,29.44,13.67,1.63,0.0,10.3,458.58,873.39,,,25.59
536,29.44,13.67,1.63,0.0,10.3,458.58,873.39,,,25.59
537,29.44,13.67,1.63,0.0,10.3,458.58,873.39,,,25.59
538,29.44,13.67,1.63,0.0,10.3,458.58,873.39,,,25.59
539,29.44,13.67,1.63,0.0,10.3,458.58,873.39,,,25.59
540,29.44,13.67,1.63,0.0,10.3,458.58,873.39,,,25.59
541,29.27,13.5,1.75,0.0,12.41,447.96,874.49,,,27.66
542,29.97,14.47,1.77,0.0,10.2,479.83,853.07,,,26.43
543,29.97,14.47,1.77,0.0,10.2,479.83,853.07,,,26.43
544,29.97,14.47,1.77,0.0,10.2,479.83,853.07,,,26.43
545,29.97,14.47,1.77,0.0,10.2,479.83,853.07,,,26.43
546,29.97,14.47,1.77,0.0,10.2,479.83,853.07,,,26.43
547,29.97,14.47,1.77,0.0,10.2,479.83,853.07,,,26.43
548,29.97,14.47,1.77,0.0,10.2,479.83,853.07,,,26.43
549,29.97,14.47,1.77,0.0,10.2,479.83,853.07,,,26.43
550,29.97,14.47,1.77,0.0,10.2,479.83,853.07,,,26.43
551,29.97,14.47,1.77,0.0,10.2,479.83,853.07,,,26.43
552,29.97,14.47,1.77,0.0,10.2,479.83,853.07,,,26.43
553,29.97,14.47,1.77,0.0,10.2,479.83,853.07,,,26.43
554,29.97,14.47,1.77,0.0,10.2,479.83,853.07,,,26.43
555,29.97,14.47,1.77,0.0,10.2,479.83,853.07,,,26.43
556,29.97,14.47,1.77,0.0,10.2,479.83,853.07,,,26.43
557,29.97,14.47,1.77,0.0,10.2,479.83,853.07,,,26.43
558,27.1,12.24,1.49,0.0,11.19,429.47,873.64,,,24.92
559,27.1,12.24,1.49,0.0,11.19,429.47,873.64,,,24.92
560,27.1,12.24,1.49,0.0,11.19,429.47,873.64,,,24.92
561,27.1,12.24,1.49,0.0,11.19,429.47,873.64,,,24.92
562,27.1,12.24,1.49,0.0,11.19,429.47,873.64,,,24.92
563,27.1,12.24,1.49,0.0,11.19,429.47,873.64,,,24.92
564,30.78,14.87,1.86,0.0,12.25,495.49,873.18,,,28.98
565,30.78,14.87,1.86,0.0,12.25,495.49,873.18,,,28.98
566,30.78,14.87,1.86,0.0,12.25,495.49,873.18,,,28.98
567,30.78,14.87,1.86,0.0,12.25,495.49,873.18,,,28.98
568,30.78,14.87,1.86,0.0,12.25,495.49,873.18,,,28.98
569,30.78,14.87,1.86,0.0,12.25,495.49,873.18,,,28.98
570,30.78,14.87,1.86,0.0,12.25,495.49,873.18,,,28.98
571,30.78,14.87,1.86,0.0,12.25,495.49,873.18,,,28.98
572,30.78,14.87,1.86,0.0,12.25,495.49,873.18,,,28.98
573,30.78,14.87,1.86,0.0,12.25,495.49,873.18,,,28.98
574,30.78,14.87,1.86,0.0,12.25,495.49,873.18,,,28.98
575,30.78,14.87,1.86,0.0,12.25,495.49,873.18,,,28.98
576,30.78,14.87,1.86,0.0,12.25,495.49,873.18,,,28.98
577,30.78,14.87,1.86,0.0,12.25,495.49,873.18,,,28.98
578,30.78,14.87,1.86,0.0,12.25,495.49,873.18,,,28.98
579,30.78,14.87,1.86,0.0,12.25,495.49,873.18,,,28.98
580,28.71,13.19,1.6,0.0,11.58,450.09,873.64,,,26.38
