,H2,CH4,C2H4,C2H2,C2H6,CO,CO2,O2,N2,TOTALHYDROCARBON
48,2.67,0.674,0.0,0.0,0.0,5.698,71.633,,,0.674
49,2.67,0.674,0.0,0.0,0.0,5.698,71.633,,,0.674
50,2.67,0.674,0.0,0.0,0.0,5.698,71.633,,,0.674
51,2.67,0.674,0.0,0.0,0.0,5.698,71.633,,,0.674
52,2.67,0.674,0.0,0.0,0.0,5.698,71.633,,,0.674
53,2.6,0.7,0.0,0.0,0.0,5.813,75.148,,,0.7
54,2.6,0.7,0.0,0.0,0.0,5.813,75.148,,,0.7
55,2.6,0.7,0.0,0.0,0.0,5.813,75.148,,,0.7
56,2.6,0.7,0.0,0.0,0.0,5.813,75.148,,,0.7
57,2.6,0.7,0.0,0.0,0.0,5.813,75.148,,,0.7
58,2.6,0.7,0.0,0.0,0.0,5.813,75.148,,,0.7
59,2.6,0.7,0.0,0.0,0.0,5.813,75.148,,,0.7
60,2.6,0.7,0.0,0.0,0.0,5.813,75.148,,,0.7
61,2.601,0.706,0.0,0.0,0.0,6.04,76.57,,,0.706
62,2.601,0.706,0.0,0.0,0.0,6.04,76.57,,,0.706
63,2.601,0.706,0.0,0.0,0.0,6.04,76.57,,,0.706
64,2.601,0.706,0.0,0.0,0.0,6.04,76.57,,,0.706
65,2.601,0.706,0.0,0.0,0.0,6.04,76.57,,,0.706
66,2.601,0.706,0.0,0.0,0.0,6.04,76.57,,,0.706
67,2.601,0.706,0.0,0.0,0.0,6.04,76.57,,,0.706
68,2.601,0.706,0.0,0.0,0.0,6.04,76.57,,,0.706
69,2.68,0.66,0.0,0.0,0.0,5.743,71.701,,,0.66
70,2.68,0.66,0.0,0.0,0.0,5.743,71.701,,,0.66
71,2.68,0.66,0.0,0.0,0.0,5.743,71.701,,,0.66
72,2.68,0.66,0.0,0.0,0.0,5.743,71.701,,,0.66
73,2.68,0.66,0.0,0.0,0.0,5.743,71.701,,,0.66
74,2.68,0.66,0.0,0.0,0.0,5.743,71.701,,,0.66
75,2.544,0.697,0.0,0.0,0.0,5.946,72.561,,,0.697
76,2.551,0.664,0.0,0.0,0.0,5.861,70.739,,,0.664
77,2.551,0.664,0.0,0.0,0.0,5.861,70.739,,,0.664
78,2.551,0.664,0.0,0.0,0.0,5.861,70.739,,,0.664
79,2.399,0.7,0.0,0.0,0.0,6.043,69.456,,,0.7
80,2.399,0.7,0.0,0.0,0.0,6.043,69.456,,,0.7
81,2.399,0.7,0.0,0.0,0.0,6.043,69.456,,,0.7
82,2.399,0.7,0.0,0.0,0.0,6.043,69.456,,,0.7
83,2.399,0.7,0.0,0.0,0.0,6.043,69.456,,,0.7
84,2.399,0.7,0.0,0.0,0.0,6.043,69.456,,,0.7
85,2.399,0.7,0.0,0.0,0.0,6.043,69.456,,,0.7
86,2.399,0.7,0.0,0.0,0.0,6.043,69.456,,,0.7
87,2.399,0.7,0.0,0.0,0.0,6.043,69.456,,,0.7
88,2.399,0.7,0.0,0.0,0.0,6.043,69.456,,,0.7
89,2.399,0.7,0.0,0.0,0.0,6.043,69.456,,,0.7
90,2.399,0.7,0.0,0.0,0.0,6.043,69.456,,,0.7
91,2.399,0.7,0.0,0.0,0.0,6.043,69.456,,,0.7
92,2.399,0.7,0.0,0.0,0.0,6.043,69.456,,,0.7
93,2.399,0.7,0.0,0.0,0.0,6.043,69.456,,,0.7
94,2.399,0.7,0.0,0.0,0.0,6.043,69.456,,,0.7
95,2.399,0.7,0.0,0.0,0.0,6.043,69.456,,,0.7
96,2.399,0.7,0.0,0.0,0.0,6.043,69.456,,,0.7
97,2.399,0.7,0.0,0.0,0.0,6.043,69.456,,,0.7
98,2.399,0.7,0.0,0.0,0.0,6.043,69.456,,,0.7
99,2.399,0.7,0.0,0.0,0.0,6.043,69.456,,,0.7
100,2.399,0.7,0.0,0.0,0.0,6.043,69.456,,,0.7
101,2.399,0.7,0.0,0.0,0.0,6.043,69.456,,,0.7
102,2.399,0.7,0.0,0.0,0.0,6.043,69.456,,,0.7
103,2.64,0.7,0.0,0.0,0.0,6.242,70.001,,,0.7
104,2.64,0.7,0.0,0.0,0.0,6.242,70.001,,,0.7
105,2.64,0.7,0.0,0.0,0.0,6.242,70.001,,,0.7
106,2.64,0.7,0.0,0.0,0.0,6.242,70.001,,,0.7
107,2.64,0.7,0.0,0.0,0.0,6.242,70.001,,,0.7
108,2.64,0.7,0.0,0.0,0.0,6.242,70.001,,,0.7
109,2.64,0.7,0.0,0.0,0.0,6.242,70.001,,,0.7
110,2.64,0.7,0.0,0.0,0.0,6.242,70.001,,,0.7
111,2.64,0.7,0.0,0.0,0.0,6.242,70.001,,,0.7
112,2.64,0.7,0.0,0.0,0.0,6.242,70.001,,,0.7
113,2.64,0.7,0.0,0.0,0.0,6.242,70.001,,,0.7
114,2.64,0.7,0.0,0.0,0.0,6.242,70.001,,,0.7
115,2.64,0.7,0.0,0.0,0.0,6.242,70.001,,,0.7
116,2.64,0.7,0.0,0.0,0.0,6.242,70.001,,,0.7
117,2.64,0.7,0.0,0.0,0.0,6.242,70.001,,,0.7
118,2.64,0.7,0.0,0.0,0.0,6.242,70.001,,,0.7
119,2.64,0.7,0.0,0.0,0.0,6.242,70.001,,,0.7
120,2.64,0.7,0.0,0.0,0.0,6.242,70.001,,,0.7
121,2.64,0.7,0.0,0.0,0.0,6.242,70.001,,,0.7
122,2.64,0.7,0.0,0.0,0.0,6.242,70.001,,,0.7
123,2.64,0.7,0.0,0.0,0.0,6.242,70.001,,,0.7
124,2.64,0.7,0.0,0.0,0.0,6.242,70.001,,,0.7
125,2.64,0.7,0.0,0.0,0.0,6.242,70.001,,,0.7
126,2.64,0.7,0.0,0.0,0.0,6.242,70.001,,,0.7
127,2.566,0.7,0.0,0.0,0.0,6.147,76.533,,,0.7
128,2.566,0.7,0.0,0.0,0.0,6.147,76.533,,,0.7
129,2.566,0.7,0.0,0.0,0.0,6.147,76.533,,,0.7
130,2.566,0.7,0.0,0.0,0.0,6.147,76.533,,,0.7
131,2.566,0.7,0.0,0.0,0.0,6.147,76.533,,,0.7
132,2.566,0.7,0.0,0.0,0.0,6.147,76.533,,,0.7
133,2.566,0.7,0.0,0.0,0.0,6.147,76.533,,,0.7
134,2.566,0.7,0.0,0.0,0.0,6.147,76.533,,,0.7
135,2.566,0.7,0.0,0.0,0.0,6.147,76.533,,,0.7
136,2.566,0.7,0.0,0.0,0.0,6.147,76.533,,,0.7
137,2.566,0.7,0.0,0.0,0.0,6.147,76.533,,,0.7
138,2.566,0.7,0.0,0.0,0.0,6.147,76.533,,,0.7
139,2.566,0.7,0.0,0.0,0.0,6.147,76.533,,,0.7
140,2.566,0.7,0.0,0.0,0.0,6.147,76.533,,,0.7
141,2.566,0.7,0.0,0.0,0.0,6.147,76.533,,,0.7
142,2.566,0.7,0.0,0.0,0.0,6.147,76.533,,,0.7
143,2.566,0.7,0.0,0.0,0.0,6.147,76.533,,,0.7
144,2.566,0.7,0.0,0.0,0.0,6.147,76.533,,,0.7
145,2.566,0.7,0.0,0.0,0.0,6.147,76.533,,,0.7
146,2.566,0.7,0.0,0.0,0.0,6.147,76.533,,,0.7
147,2.566,0.7,0.0,0.0,0.0,6.147,76.533,,,0.7
148,2.566,0.7,0.0,0.0,0.0,6.147,76.533,,,0.7
149,2.566,0.7,0.0,0.0,0.0,6.147,76.533,,,0.7
150,2.566,0.7,0.0,0.0,0.0,6.147,76.533,,,0.7
151,2.59,0.676,0.0,0.0,0.0,6.09,70.896,,,0.676
152,2.59,0.676,0.0,0.0,0.0,6.09,70.896,,,0.676
153,2.395,0.663,0.0,0.0,0.0,5.712,68.591,,,0.663
154,2.607,0.68,0.0,0.0,0.0,6.143,68.882,,,0.68
155,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
156,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
157,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
158,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
159,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
160,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
161,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
162,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
163,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
164,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
165,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
166,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
167,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
168,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
169,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
170,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
171,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
172,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
173,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
174,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
175,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
176,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
177,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
178,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
179,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
180,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
181,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
182,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
183,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
184,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
185,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
186,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
187,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
188,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
189,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
190,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
191,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
192,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
193,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
194,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
195,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
196,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
197,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
198,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
199,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
200,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
201,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
202,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
203,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
204,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
205,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
206,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
207,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
208,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
209,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
210,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
211,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
212,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
213,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
214,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
215,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
216,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
217,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
218,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
219,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
220,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
221,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
222,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
223,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
224,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
225,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
226,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
227,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
228,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
229,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
230,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
231,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
232,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
233,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
234,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
235,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
236,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
237,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
238,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
239,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
240,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
241,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
242,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
243,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
244,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
245,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
246,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
247,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
248,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
249,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
250,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
251,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
252,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
253,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
254,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
255,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
256,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
257,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
258,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
259,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
260,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
261,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
262,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
263,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
264,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
265,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
266,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
267,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
268,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
269,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
270,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
271,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
272,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
273,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
274,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
275,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
276,2.489,0.661,0.0,0.0,0.0,5.677,69.828,,,0.661
277,2.454,0.652,0.0,0.0,0.0,6.06,67.517,,,0.652
278,2.454,0.652,0.0,0.0,0.0,6.06,67.517,,,0.652
279,2.454,0.652,0.0,0.0,0.0,6.06,67.517,,,0.652
280,2.454,0.652,0.0,0.0,0.0,6.06,67.517,,,0.652
281,2.454,0.652,0.0,0.0,0.0,6.06,67.517,,,0.652
282,2.454,0.652,0.0,0.0,0.0,6.06,67.517,,,0.652
283,2.454,0.652,0.0,0.0,0.0,6.06,67.517,,,0.652
284,2.454,0.652,0.0,0.0,0.0,6.06,67.517,,,0.652
285,2.436,0.658,0.0,0.0,0.0,5.836,68.006,,,0.658
286,2.436,0.658,0.0,0.0,0.0,5.836,68.006,,,0.658
287,2.436,0.658,0.0,0.0,0.0,5.836,68.006,,,0.658
288,2.436,0.658,0.0,0.0,0.0,5.836,68.006,,,0.658
289,2.436,0.658,0.0,0.0,0.0,5.836,68.006,,,0.658
290,2.436,0.658,0.0,0.0,0.0,5.836,68.006,,,0.658
291,2.436,0.658,0.0,0.0,0.0,5.836,68.006,,,0.658
292,2.436,0.658,0.0,0.0,0.0,5.836,68.006,,,0.658
293,2.436,0.658,0.0,0.0,0.0,5.836,68.006,,,0.658
294,2.436,0.658,0.0,0.0,0.0,5.836,68.006,,,0.658
295,2.436,0.658,0.0,0.0,0.0,5.836,68.006,,,0.658
296,2.436,0.658,0.0,0.0,0.0,5.836,68.006,,,0.658
297,2.436,0.658,0.0,0.0,0.0,5.836,68.006,,,0.658
298,2.436,0.658,0.0,0.0,0.0,5.836,68.006,,,0.658
299,2.436,0.658,0.0,0.0,0.0,5.836,68.006,,,0.658
300,2.436,0.658,0.0,0.0,0.0,5.836,68.006,,,0.658
301,2.43,0.658,0.0,0.0,0.0,5.682,68.02,,,0.658
302,2.43,0.658,0.0,0.0,0.0,5.682,68.02,,,0.658
303,2.43,0.658,0.0,0.0,0.0,5.682,68.02,,,0.658
304,2.43,0.658,0.0,0.0,0.0,5.682,68.02,,,0.658
305,2.43,0.658,0.0,0.0,0.0,5.682,68.02,,,0.658
306,2.43,0.658,0.0,0.0,0.0,5.682,68.02,,,0.658
307,2.43,0.658,0.0,0.0,0.0,5.682,68.02,,,0.658
308,2.43,0.658,0.0,0.0,0.0,5.682,68.02,,,0.658
309,2.392,0.638,0.0,0.0,0.0,5.746,66.93,,,0.638
310,2.392,0.638,0.0,0.0,0.0,5.746,66.93,,,0.638
311,2.392,0.638,0.0,0.0,0.0,5.746,66.93,,,0.638
312,2.392,0.638,0.0,0.0,0.0,5.746,66.93,,,0.638
313,2.392,0.638,0.0,0.0,0.0,5.746,66.93,,,0.638
314,2.392,0.638,0.0,0.0,0.0,5.746,66.93,,,0.638
315,2.392,0.638,0.0,0.0,0.0,5.746,66.93,,,0.638
316,2.392,0.638,0.0,0.0,0.0,5.746,66.93,,,0.638
317,2.392,0.638,0.0,0.0,0.0,5.746,66.93,,,0.638
318,2.392,0.638,0.0,0.0,0.0,5.746,66.93,,,0.638
319,2.392,0.638,0.0,0.0,0.0,5.746,66.93,,,0.638
320,2.392,0.638,0.0,0.0,0.0,5.746,66.93,,,0.638
321,2.392,0.638,0.0,0.0,0.0,5.746,66.93,,,0.638
322,2.392,0.638,0.0,0.0,0.0,5.746,66.93,,,0.638
323,2.392,0.638,0.0,0.0,0.0,5.746,66.93,,,0.638
324,2.392,0.638,0.0,0.0,0.0,5.746,66.93,,,0.638
325,2.297,0.634,0.0,0.0,0.0,6.028,62.341,,,0.634
326,2.297,0.634,0.0,0.0,0.0,6.028,62.341,,,0.634
327,2.297,0.634,0.0,0.0,0.0,6.028,62.341,,,0.634
328,2.297,0.634,0.0,0.0,0.0,6.028,62.341,,,0.634
329,2.297,0.634,0.0,0.0,0.0,6.028,62.341,,,0.634
330,2.297,0.634,0.0,0.0,0.0,6.028,62.341,,,0.634
331,2.297,0.634,0.0,0.0,0.0,6.028,62.341,,,0.634
332,2.297,0.634,0.0,0.0,0.0,6.028,62.341,,,0.634
333,2.313,0.63,0.0,0.0,0.0,5.52,62.188,,,0.63
334,2.313,0.63,0.0,0.0,0.0,5.52,62.188,,,0.63
335,2.313,0.63,0.0,0.0,0.0,5.52,62.188,,,0.63
336,2.313,0.63,0.0,0.0,0.0,5.52,62.188,,,0.63
337,2.313,0.63,0.0,0.0,0.0,5.52,62.188,,,0.63
338,2.313,0.63,0.0,0.0,0.0,5.52,62.188,,,0.63
339,2.313,0.63,0.0,0.0,0.0,5.52,62.188,,,0.63
340,2.313,0.63,0.0,0.0,0.0,5.52,62.188,,,0.63
341,2.313,0.63,0.0,0.0,0.0,5.52,62.188,,,0.63
342,2.313,0.63,0.0,0.0,0.0,5.52,62.188,,,0.63
343,2.313,0.63,0.0,0.0,0.0,5.52,62.188,,,0.63
344,2.313,0.63,0.0,0.0,0.0,5.52,62.188,,,0.63
345,2.313,0.63,0.0,0.0,0.0,5.52,62.188,,,0.63
346,2.313,0.63,0.0,0.0,0.0,5.52,62.188,,,0.63
347,2.168,0.598,0.0,0.0,0.0,5.674,64.775,,,0.598
348,2.168,0.598,0.0,0.0,0.0,5.674,64.775,,,0.598
349,2.168,0.598,0.0,0.0,0.0,5.674,64.775,,,0.598
350,2.168,0.598,0.0,0.0,0.0,5.674,64.775,,,0.598
351,2.194,0.602,0.0,0.0,0.0,5.565,61.797,,,0.602
352,2.194,0.602,0.0,0.0,0.0,5.565,61.797,,,0.602
353,2.194,0.602,0.0,0.0,0.0,5.565,61.797,,,0.602
354,2.194,0.602,0.0,0.0,0.0,5.565,61.797,,,0.602
355,2.194,0.602,0.0,0.0,0.0,5.565,61.797,,,0.602
356,2.194,0.602,0.0,0.0,0.0,5.565,61.797,,,0.602
357,2.194,0.602,0.0,0.0,0.0,5.565,61.797,,,0.602
358,2.194,0.602,0.0,0.0,0.0,5.565,61.797,,,0.602
359,2.194,0.657,0.0,0.0,0.0,5.582,64.978,,,0.657
360,2.194,0.657,0.0,0.0,0.0,5.582,64.978,,,0.657
361,2.194,0.657,0.0,0.0,0.0,5.582,64.978,,,0.657
362,2.194,0.657,0.0,0.0,0.0,5.582,64.978,,,0.657
363,2.194,0.657,0.0,0.0,0.0,5.582,64.978,,,0.657
364,2.194,0.657,0.0,0.0,0.0,5.582,64.978,,,0.657
365,2.194,0.657,0.0,0.0,0.0,5.582,64.978,,,0.657
366,2.194,0.657,0.0,0.0,0.0,5.582,64.978,,,0.657
367,2.194,0.657,0.0,0.0,0.0,5.582,64.978,,,0.657
368,2.194,0.657,0.0,0.0,0.0,5.582,64.978,,,0.657
369,2.194,0.657,0.0,0.0,0.0,5.582,64.978,,,0.657
370,2.194,0.657,0.0,0.0,0.0,5.582,64.978,,,0.657
371,2.194,0.657,0.0,0.0,0.0,5.582,64.978,,,0.657
372,2.194,0.657,0.0,0.0,0.0,5.582,64.978,,,0.657
373,2.194,0.657,0.0,0.0,0.0,5.582,64.978,,,0.657
374,2.194,0.657,0.0,0.0,0.0,5.582,64.978,,,0.657
375,2.294,0.639,0.0,0.0,0.0,5.87,66.419,,,0.639
376,2.294,0.639,0.0,0.0,0.0,5.87,66.419,,,0.639
377,2.294,0.639,0.0,0.0,0.0,5.87,66.419,,,0.639
378,2.294,0.639,0.0,0.0,0.0,5.87,66.419,,,0.639
379,2.294,0.639,0.0,0.0,0.0,5.87,66.419,,,0.639
380,2.294,0.639,0.0,0.0,0.0,5.87,66.419,,,0.639
381,2.294,0.639,0.0,0.0,0.0,5.87,66.419,,,0.639
382,2.294,0.639,0.0,0.0,0.0,5.87,66.419,,,0.639
383,2.107,0.596,0.0,0.0,0.0,5.587,65.568,,,0.596
384,2.107,0.596,0.0,0.0,0.0,5.587,65.568,,,0.596
385,2.107,0.596,0.0,0.0,0.0,5.587,65.568,,,0.596
